match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,continuous_wins_p1,continuous_wins_p2,Player_socre_margin,Players_run_distance_difference,p1_first_serve_success_count,p1_first_serve_total_count,p1_first_serve_win_count,p1_second_serve_win_count,p1_second_serve_total_count,p2_first_serve_success_count,p2_first_serve_total_count,p2_first_serve_win_count,p2_second_serve_win_count,p2_second_serve_total_count,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,p1_ace_count2r,p2_ace_count2r,p1_double_fault_count2r,p2_double_fault_count2r,p1_unf_err_count2r,p2_unf_err_count2r,s_change
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:12:47,1,4,23,0,0,2,1,1.1962410815449764,0.6571495308342615,1,2,2,-1.2162862567654078,-1.2828975092656745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.43416492250250804,-0.5472336197098251,-0.46589914307646146,0.20662727999416736,-1.1029052110874524,0.6607473513905149,,0,1,-0.01959717678129673,0.27593677640758835,3,6,1,3,6,4,8,2,0,3,-1.7167008135867012,-2.5726259891866268,-0.14421037254919528,-1.6931899395672838,-2.1666693558613503,-2.8597156277641287,-0.3791296120910459,-0.36499819754421575,0.0,0.0,1.2129487670785897,-0.637767727878839,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:13:37,1,4,24,0,0,2,1,1.1962410815449764,1.2467442990760695,1,1,2,-1.2162862567654078,-1.2572217545738016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5543100701879773,0.9556551107428705,0.8076475116368458,-0.1852302535686901,-0.3392890877331273,0.6607473513905149,-1.245471955511132,0,2,-0.12453853534849962,-0.97807335260655,4,7,1,3,6,4,8,2,0,3,-1.2811178017517804,-2.725040849026217,-0.14421037254919528,-1.6931899395672838,-2.1666693558613503,-2.8597156277641287,-0.3791296120910459,-0.36499819754421575,0.0,0.0,1.2129487670785897,-0.637767727878839,1
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:14:34,1,4,25,0,0,2,1,1.1962410815449764,2.4259338355596856,1,2,1,-1.1920342926433785,-1.2572217545738016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.11112040206811792,-0.025653409305784254,-0.14751247939813464,-0.5770877871315476,-1.1029052110874524,0.6607473513905149,0.8029084842698108,0,3,-0.01959717678129673,0.33289574572661734,4,7,1,4,7,4,8,2,0,3,-1.2811178017517804,-2.725040849026217,0.24625400042001505,-1.6931899395672838,-2.1666693558613503,-2.8597156277641287,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:15:12,1,4,26,0,0,2,1,1.1962410815449764,1.2467442990760695,1,1,1,-1.1677823285213491,-1.2572217545738016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8150169781972484,-0.7471089741639251,-0.7842858067547883,0.8335993336947394,0.4243270356211977,0.6607473513905149,,0,0,0.08534418178590618,-0.16421731022119124,4,8,1,4,7,4,8,2,0,3,-1.7167008135867012,-2.8393519939059093,0.24625400042001505,-1.6931899395672838,-2.1666693558613503,-2.8597156277641287,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:15:33,1,4,27,0,0,2,1,2.3790348225416116,1.2467442990760695,1,1,1,-1.1435303643993195,-1.2572217545738016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.1363546681971862,-0.23302596385193589,-0.14751247939813464,-0.655459293844119,1.1879431589755227,-1.5134377729937811,-1.245471955511132,1,0,0.19028554035310907,0.23559083980660903,5,9,2,4,7,4,8,2,0,3,-1.3779140266039847,-2.216991316227583,0.24625400042001505,-1.6931899395672838,-2.1666693558613503,-2.8597156277641287,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,1.1269791175369042,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:16:27,1,5,28,0,0,3,1,-1.169346400448294,-1.1116347738911623,2,1,1,-1.1192784002772902,-1.2572217545738016,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.6859908730574112,-0.636450300805241,-0.46589914307646146,-0.028487240143547126,-0.3392890877331273,0.6607473513905149,0.8029084842698108,0,0,0.295226898920312,-0.11967247524092484,5,9,2,4,7,5,9,2,0,3,-1.3779140266039847,-2.216991316227583,0.24625400042001505,-1.3476139291079205,-2.3642540807719095,-2.8597156277641287,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,1.1269791175369042,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:16:51,1,5,29,0,0,3,1,-0.2822510947008177,-1.1116347738911623,2,1,1,-1.0950264361552609,-1.2572217545738016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4701722076578115,-0.6303775687306792,-0.46589914307646146,0.8335993336947394,-0.3392890877331273,0.6607473513905149,-1.245471955511132,1,0,0.4001682574875149,0.39076751904114376,5,9,2,4,7,6,10,2,0,3,-1.3779140266039847,-2.216991316227583,0.24625400042001505,-1.0711531207404303,-2.522321860700356,-2.8597156277641287,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,1.1269791175369042,1
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:17:22,1,5,30,0,0,3,1,0.6048442110466588,-1.1116347738911623,2,1,2,-1.0950264361552609,-1.2315459998819287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6481082084669357,-0.6473962129396367,-0.7842858067547883,1.1470853605450253,-1.1029052110874524,-1.5134377729937811,0.8029084842698108,2,0,0.295226898920312,-0.0008253950271814126,5,9,2,4,7,7,11,3,0,3,-1.3779140266039847,-2.216991316227583,0.24625400042001505,-0.8449579138943016,-2.005009126389075,-2.8597156277641287,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,1
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:17:47,1,5,31,0,0,3,1,0.6048442110466588,-0.2272426215284504,2,1,1,-1.0707744720332313,-1.2315459998819287,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.123225175641771,0.5389607296266337,1.4444208389934996,0.5984848135570249,-1.1029052110874524,0.6607473513905149,-1.245471955511132,0,1,0.4001682574875149,1.4211406691584523,5,9,2,4,7,8,12,3,0,3,-1.3779140266039847,-2.216991316227583,0.24625400042001505,-0.6564619081891947,-2.1666693558613503,-2.8597156277641287,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,1
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:18:29,1,5,32,0,0,3,1,1.1962410815449764,-0.2272426215284504,2,2,1,-1.046522507911202,-1.2315459998819287,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.071839779118057,0.5025243371792621,1.4444208389934996,-1.3608028542572626,-1.8665213344417775,0.6607473513905149,0.8029084842698108,1,0,0.5051096160547178,1.3848110701376617,5,9,2,4,7,8,12,3,0,4,-1.3779140266039847,-2.216991316227583,0.24625400042001505,-0.6564619081891947,-2.1666693558613503,-2.8597156277641287,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,1
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:20:23,1,6,33,0,0,4,1,-1.169346400448294,-1.1116347738911623,1,2,2,-1.046522507911202,-1.2058702451900558,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6450325861932535,-0.28243251245855705,-0.46589914307646146,-0.4987162804189761,-1.8665213344417775,0.6607473513905149,0.8029084842698108,0,0,0.4001682574875149,-0.8820463722802379,5,9,2,4,8,8,12,3,0,4,-1.3779140266039847,-2.216991316227583,-0.14421037254919528,-0.6564619081891947,-2.1666693558613503,-2.8597156277641287,-0.3791296120910459,-0.36499819754421575,0.0,0.0,1.2129487670785897,-0.637767727878839,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:20:56,1,6,34,0,0,4,1,-1.169346400448294,-0.2272426215284504,1,1,1,-1.0222705437891726,-1.2058702451900558,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.009306287681073,-0.9717250889217958,-0.7842858067547883,0.5201133068444533,0.4243270356211977,0.6607473513905149,,0,1,0.5051096160547178,-0.09009762578681364,5,10,2,4,8,8,12,3,0,4,-1.7167008135867012,-2.3592451854112,-0.14421037254919528,-0.6564619081891947,-2.1666693558613503,-2.8597156277641287,2.140680382096066,-0.36499819754421575,0.0,0.0,1.2129487670785897,-0.637767727878839,1
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:21:14,1,6,35,0,0,4,1,-0.2822510947008177,-0.2272426215284504,1,1,1,-0.9980185796671431,-1.2058702451900558,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23917130990166557,0.5351371575796872,0.489260847958519,0.6768563202695963,0.4243270356211977,0.6607473513905149,0.8029084842698108,1,0,0.6100509746219207,-0.7210277474745209,6,11,3,4,8,8,12,3,0,4,-1.4395116242372061,-1.8936870680829978,-0.14421037254919528,-0.6564619081891947,-2.1666693558613503,-2.8597156277641287,2.140680382096066,-0.36499819754421575,0.0,0.0,1.2129487670785897,-0.637767727878839,1
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:21:47,1,6,36,0,0,4,1,0.6048442110466588,-0.2272426215284504,1,2,1,-0.9737666155451137,-1.2058702451900558,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.353419425092347,0.15585380492278864,-0.14751247939813464,-0.4203447737064046,1.1879431589755227,0.6607473513905149,0.8029084842698108,2,0,0.7149923331891236,0.4805874321980745,6,11,3,5,9,8,12,3,0,4,-1.4395116242372061,-1.8936870680829978,0.1594841397601908,-0.6564619081891947,-2.1666693558613503,-2.8597156277641287,2.140680382096066,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:22:24,1,6,37,0,0,4,1,1.1962410815449764,-0.2272426215284504,1,1,1,-0.9495146514230842,-1.2058702451900558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.831145241339728,-0.7688508544308751,-0.7842858067547883,-0.5770877871315476,1.1879431589755227,0.6607473513905149,-1.245471955511132,3,0,0.8199336917563265,-0.15052525028873237,7,12,4,5,9,8,12,3,0,4,-1.2085206331126264,-1.5057219703094957,0.1594841397601908,-0.6564619081891947,-2.1666693558613503,-2.8597156277641287,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,1
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:23:02,1,7,38,0,0,5,1,-1.169346400448294,-1.1116347738911623,2,1,2,-0.9495146514230842,-1.180194490498183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8970835822803775,-0.9160208922378512,-0.7842858067547883,1.1470853605450253,0.4243270356211977,0.6607473513905149,,0,0,0.7149923331891236,0.04737065593507397,7,12,4,5,9,8,13,3,0,4,-1.2085206331126264,-1.5057219703094957,0.1594841397601908,-0.9754551486132217,-2.3034587807994296,-2.8597156277641287,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:23:31,1,7,39,0,0,5,1,-1.169346400448294,-0.2272426215284504,2,2,2,-0.9495146514230842,-1.1545187358063098,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7176472779231154,-0.7282160299319546,-0.7842858067547883,-1.2824313475446911,-0.3392890877331273,0.6607473513905149,0.8029084842698108,0,1,0.6100509746219207,0.02674128563683585,7,12,4,5,9,8,13,3,1,5,-1.2085206331126264,-1.5057219703094957,0.1594841397601908,-0.9754551486132217,-2.3034587807994296,-1.7665484460171113,-0.3791296120910459,-0.36499819754421575,0.0,0.0,1.2129487670785897,-0.637767727878839,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:24:12,1,7,40,0,0,5,1,-1.169346400448294,0.6571495308342615,2,1,1,-0.9252626873010549,-1.1545187358063098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.992923812486017,1.0382742557572808,0.8076475116368458,0.5201133068444533,-1.8665213344417775,-1.5134377729937811,0.8029084842698108,0,2,0.7149923331891236,-0.11182236087964852,7,12,4,5,9,9,14,3,1,5,-1.2085206331126264,-1.5057219703094957,0.1594841397601908,-0.8045659126717783,-2.420706859317783,-1.7665484460171113,-0.3791296120910459,-0.36499819754421575,0.0,0.0,1.2129487670785897,1.1269791175369042,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:24:52,1,7,41,0,0,5,1,-0.2822510947008177,0.6571495308342615,2,1,2,-0.9252626873010549,-1.128842981114437,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.4969526259920684,-0.316619744878313,-0.14751247939813464,0.20662727999416736,-1.1029052110874524,0.6607473513905149,0.8029084842698108,1,0,0.6100509746219207,-0.43842363046856886,7,12,4,5,9,10,15,4,1,5,-1.2085206331126264,-1.5057219703094957,0.1594841397601908,-0.6564619081891947,-2.048118520915015,-1.7665484460171113,-0.3791296120910459,-0.36499819754421575,0.0,0.0,1.2129487670785897,1.1269791175369042,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:25:24,1,7,42,0,0,5,1,-0.2822510947008177,1.2467442990760695,2,2,1,-0.9010107231790254,-1.128842981114437,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3751279778832919,-0.4910795910203575,-0.46589914307646146,-1.2824313475446911,-1.8665213344417775,0.6607473513905149,0.8029084842698108,0,1,0.7149923331891236,0.2828740867733674,7,12,4,5,9,10,15,4,1,6,-1.2085206331126264,-1.5057219703094957,0.1594841397601908,-0.6564619081891947,-2.048118520915015,-1.948742976308281,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,2.891725962952647,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:26:06,1,7,43,0,0,5,1,0.6048442110466588,1.2467442990760695,2,1,2,-0.9010107231790254,-1.103167226422564,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.692442178314403,-0.557354839834095,-0.7842858067547883,0.7552278269821678,-1.1029052110874524,0.6607473513905149,-1.245471955511132,1,0,0.6100509746219207,-0.3279743470134001,7,12,4,5,9,11,16,5,1,6,-1.2085206331126264,-1.5057219703094957,0.1594841397601908,-0.5268709042669333,-1.7221037248125928,-1.948742976308281,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,1.1269791175369042,1
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:27:39,1,8,44,0,0,5,2,-1.169346400448294,-1.1116347738911623,1,2,2,-0.9010107231790254,-1.0774914717306912,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04150631743453128,0.04924361961381272,0.1708741842801922,-0.5770877871315476,-1.8665213344417775,0.6607473513905149,-1.245471955511132,0,0,0.5051096160547178,-0.01889891413802723,7,12,4,5,10,11,16,5,1,6,-1.2085206331126264,-1.5057219703094957,-0.14421037254919528,-0.5268709042669333,-1.7221037248125928,-1.948742976308281,-0.3791296120910459,-0.36499819754421575,0.0,0.0,1.2129487670785897,1.1269791175369042,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:28:12,1,8,45,0,0,5,2,-1.169346400448294,-0.2272426215284504,1,1,1,-0.8767587590569961,-1.0774914717306912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31426150248595464,0.08710448007867416,-0.7842858067547883,0.6768563202695963,0.4243270356211977,0.6607473513905149,0.8029084842698108,0,1,0.6100509746219207,0.5526989478423581,8,13,5,5,10,11,16,5,1,6,-1.0130667175456747,-1.1774438106549938,-0.14421037254919528,-0.5268709042669333,-1.7221037248125928,-1.948742976308281,-0.3791296120910459,-0.36499819754421575,0.0,0.0,1.2129487670785897,-0.637767727878839,1
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:28:32,1,8,46,0,0,5,2,-0.2822510947008177,-0.2272426215284504,1,2,1,-0.8525067949349666,-1.0774914717306912,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6332552033403731,-0.4981269591068861,-0.14751247939813464,-0.4203447737064046,-0.3392890877331273,0.6607473513905149,0.8029084842698108,1,0,0.7149923331891236,-0.32815690781249945,8,13,5,6,11,11,16,5,1,6,-1.0130667175456747,-1.1774438106549938,0.10426695570393846,-0.5268709042669333,-1.7221037248125928,-1.948742976308281,-0.3791296120910459,-0.36499819754421575,0.0,0.0,1.2129487670785897,-0.637767727878839,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:29:04,1,8,47,0,0,5,2,0.6048442110466588,-0.2272426215284504,1,1,1,-0.8282548308129372,-1.0774914717306912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771403993603494,0.9406607105587667,0.489260847958519,0.04988426656902437,0.4243270356211977,-1.5134377729937811,0.8029084842698108,2,0,0.8199336917563265,-0.41323024019284427,9,14,6,6,11,11,16,5,1,6,-0.8455347899168588,-0.8960625309511354,0.10426695570393846,-0.5268709042669333,-1.7221037248125928,-1.948742976308281,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:29:34,1,8,48,0,0,5,2,1.1962410815449764,-0.2272426215284504,1,1,1,-0.8040028666909078,-1.0774914717306912,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.011856803712907,-0.9942166891979509,-0.7842858067547883,0.8335993336947394,0.4243270356211977,0.6607473513905149,,3,0,0.9248750503235293,-0.04153645322635932,9,15,6,6,11,11,16,5,1,6,-1.1068845970178118,-1.0789603627586433,0.10426695570393846,-0.5268709042669333,-1.7221037248125928,-1.948742976308281,2.140680382096066,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,1
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:31:43,2,1,49,1,0,0,0,-1.169346400448294,-1.1116347738911623,2,2,1,-0.7797509025688784,-1.0774914717306912,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2095676448370922,0.9739482789674767,1.4444208389934996,-1.595917374394977,-1.1029052110874524,0.6607473513905149,-1.245471955511132,0,0,1.0298164088907322,0.5720503925468997,9,15,6,6,11,11,16,5,1,7,-1.1068845970178118,-1.0789603627586433,0.10426695570393846,-0.5268709042669333,-1.7221037248125928,-2.0788819265162592,2.140680382096066,-0.36499819754421575,0.0,0.0,-0.589470428860623,1.1269791175369042,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:32:30,2,1,50,1,0,0,0,-0.2822510947008177,-1.1116347738911623,2,2,2,-0.7797509025688784,-1.0518157170388183,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20871514787447154,0.17654607717685175,0.489260847958519,-1.2040598408321195,-1.8665213344417775,0.6607473513905149,0.8029084842698108,1,0,0.9248750503235293,0.07804087018378174,9,15,6,6,11,11,16,5,2,8,-1.1068845970178118,-1.0789603627586433,0.10426695570393846,-0.5268709042669333,-1.7221037248125928,-1.493256650580357,2.140680382096066,-0.36499819754421575,0.0,0.0,1.2129487670785897,1.1269791175369042,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:33:05,2,1,51,1,0,0,0,-0.2822510947008177,-0.2272426215284504,2,2,1,-0.7554989384468489,-1.0518157170388183,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.1554817019267303,0.6280274667202085,0.8076475116368458,-1.125688334119548,-0.3392890877331273,-1.5134377729937811,0.8029084842698108,0,1,1.0298164088907322,1.2827595834410677,9,15,6,6,11,11,16,5,2,9,-1.1068845970178118,-1.0789603627586433,0.10426695570393846,-0.5268709042669333,-1.7221037248125928,-1.6450854258229983,-0.3791296120910459,-0.36499819754421575,0.0,0.0,1.2129487670785897,1.1269791175369042,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:33:54,2,1,52,1,0,0,0,0.6048442110466588,-0.2272426215284504,2,1,2,-0.7554989384468489,-1.0261399623469454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6119508929568185,-0.4287778582554074,-0.7842858067547883,0.9119708404073108,-1.8665213344417775,-1.5134377729937811,-1.245471955511132,1,0,0.9248750503235293,-0.4451783800352484,9,15,6,6,11,12,17,6,2,9,-1.1068845970178118,-1.0789603627586433,0.10426695570393846,-0.41252590080611434,-1.434443610604573,-1.6450854258229983,-0.3791296120910459,-0.36499819754421575,0.0,0.0,1.2129487670785897,-0.637767727878839,1
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:34:18,2,1,53,1,0,0,0,0.6048442110466588,0.6571495308342615,2,1,2,-0.7554989384468489,-1.0004642076550723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6394064478877375,-0.7472589181657662,-0.7842858067547883,-0.3419732669938331,1.1879431589755227,-1.5134377729937811,-1.245471955511132,0,1,0.8199336917563265,0.2635226420688255,9,15,6,6,11,13,18,7,2,9,-1.1068845970178118,-1.0789603627586433,0.10426695570393846,-0.31088589772983144,-1.1787457313085556,-1.6450854258229983,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:34:38,2,1,54,1,0,0,0,0.6048442110466588,1.2467442990760695,2,1,2,-0.7554989384468489,-0.9747884529631995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3471473167105248,-0.4350755063327308,-0.7842858067547883,1.3038283739701684,-1.1029052110874524,0.6607473513905149,0.8029084842698108,0,2,0.7149923331891236,0.2145963479101723,9,15,6,6,11,14,19,8,2,9,-1.1068845970178118,-1.0789603627586433,0.10426695570393846,-0.21994484234578868,-0.9499634182542245,-1.6450854258229983,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,1
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:35:28,2,2,55,1,0,0,1,-1.169346400448294,-1.1116347738911623,1,2,2,-0.7554989384468489,-0.9491126982713265,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.276808573804804,2.3187210594788006,0.8076475116368458,-0.5770877871315476,-0.3392890877331273,0.6607473513905149,0.8029084842698108,0,0,0.6100509746219207,-0.10525017211206798,9,15,6,6,12,14,19,8,2,9,-1.1068845970178118,-1.0789603627586433,-0.14421037254919528,-0.21994484234578868,-0.9499634182542245,-1.6450854258229983,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:36:12,2,2,56,1,0,0,1,-1.169346400448294,-0.2272426215284504,1,1,1,-0.7312469743248196,-0.9491126982713265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019676900809128563,0.03762295947113255,-0.14751247939813464,1.1470853605450253,1.1879431589755227,-1.5134377729937811,-1.245471955511132,0,1,0.7149923331891236,-0.04372718281555293,10,16,7,6,12,14,19,8,2,9,-0.9544305428755894,-0.8389069585112889,-0.14421037254919528,-0.21994484234578868,-0.9499634182542245,-1.6450854258229983,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,1
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:36:40,2,2,57,1,0,0,1,-0.2822510947008177,-0.2272426215284504,1,2,2,-0.7312469743248196,-0.9234369435794536,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.2192446027225803,1.232976542147865,1.4444208389934996,0.28499878670673884,-1.1029052110874524,0.6607473513905149,-1.245471955511132,1,0,0.6100509746219207,-0.03514682525787824,10,16,7,6,13,14,19,8,2,9,-0.9544305428755894,-0.8389069585112889,-0.35446041953261614,-0.21994484234578868,-0.9499634182542245,-1.6450854258229983,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:37:27,2,2,58,1,0,0,1,-0.2822510947008177,0.6571495308342615,1,2,1,-0.7069950102027901,-0.9234369435794536,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.11272488731401824,-0.16180256297744425,-0.7842858067547883,-0.2636017602812616,1.1879431589755227,0.6607473513905149,0.8029084842698108,0,1,0.7149923331891236,0.11966473237845716,10,16,7,7,14,14,19,8,2,9,-0.9544305428755894,-0.8389069585112889,-0.14421037254919528,-0.21994484234578868,-0.9499634182542245,-1.6450854258229983,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,1
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:38:15,2,2,59,1,0,0,1,0.6048442110466588,0.6571495308342615,1,1,1,-0.6827430460807608,-0.9234369435794536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14667759615897993,0.02540252332108816,-0.14751247939813464,0.5201133068444533,-0.3392890877331273,0.6607473513905149,0.8029084842698108,1,0,0.8199336917563265,0.2951056603130306,11,17,8,7,14,14,19,8,2,9,-0.8199122598089224,-0.6270951312342116,-0.14421037254919528,-0.21994484234578868,-0.9499634182542245,-1.6450854258229983,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,2
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:38:44,2,2,60,1,0,0,1,1.1962410815449764,0.6571495308342615,1,1,1,-0.6584910819587313,-0.9234369435794536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.612325968843853,-0.48088339889516707,-0.7842858067547883,0.9119708404073108,0.4243270356211977,0.6607473513905149,0.8029084842698108,2,0,0.9248750503235293,-0.3192114286566262,12,18,9,7,14,14,19,8,2,9,-0.7003404526385523,-0.4388179514323649,-0.14421037254919528,-0.21994484234578868,-0.9499634182542245,-1.6450854258229983,-0.3791296120910459,-0.36499819754421575,0.0,0.0,-0.589470428860623,-0.637767727878839,0
