,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,continuous_wins_p1,continuous_wins_p2,Player_socre_margin,Players_run_distance_difference,p1_first_serve_success_count,p1_first_serve_total_count,p1_first_serve_win_count,p1_second_serve_win_count,p1_second_serve_total_count,p2_first_serve_success_count,p2_first_serve_total_count,p2_first_serve_win_count,p2_second_serve_win_count,p2_second_serve_total_count,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,p1_ace_count2r,p2_ace_count2r,p1_double_fault_count2r,p2_double_fault_count2r,p1_unf_err_count2r,p2_unf_err_count2r,s_change
1743,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:43:40,3,1,144,0,2,0,0,0,0,1,1,1,69,75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686,0.946,1,120.0,4.0,2.0,,0,0,-6,-0.2599999999999999,32,37,28,7,19,43,53,32,10,21,0.8648648648648649,0.7567567567567568,0.3684210526315789,0.8113207547169812,0.6037735849056604,0.47619047619047616,1,0,0,0,0,0,2
1744,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:43:56,3,1,145,0,2,0,0,15,0,1,1,1,70,75,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.093,20.946,3,123.0,2.0,2.0,1.0,1,0,-5,-6.8530000000000015,33,38,29,7,19,43,53,32,10,21,0.868421052631579,0.7631578947368421,0.3684210526315789,0.8113207547169812,0.6037735849056604,0.47619047619047616,1,0,0,0,0,0,2
1745,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:44:21,3,1,146,0,2,0,0,30,0,1,1,1,71,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.904,4.528,1,100.0,5.0,1.0,2.0,2,0,-4,-1.6239999999999997,34,39,30,7,19,43,53,32,10,21,0.8717948717948718,0.7692307692307693,0.3684210526315789,0.8113207547169812,0.6037735849056604,0.47619047619047616,1,0,0,0,0,0,2
1746,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:44:39,3,1,147,0,2,0,0,40,0,1,2,1,72,75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.26,2.474,1,93.0,3.0,2.0,2.0,3,0,-3,-0.2140000000000004,34,39,30,8,20,43,53,32,10,21,0.8717948717948718,0.7692307692307693,0.4,0.8113207547169812,0.6037735849056604,0.47619047619047616,0,0,0,0,0,1,2
1747,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:45:38,3,2,148,0,2,1,0,0,0,2,2,1,73,75,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.85,49.721,12,100.0,4.0,2.0,2.0,0,0,-2,-4.870999999999995,34,39,30,8,20,43,53,32,10,22,0.8717948717948718,0.7692307692307693,0.4,0.8113207547169812,0.6037735849056604,0.45454545454545453,0,0,0,0,0,1,0
1748,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:46:37,3,2,149,0,2,1,0,15,0,2,1,2,73,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.708,0.831,1,124.0,4.0,2.0,,1,0,-3,-0.123,34,39,30,8,20,43,54,32,10,22,0.8717948717948718,0.7692307692307693,0.4,0.7962962962962963,0.5925925925925926,0.45454545454545453,0,0,0,0,0,1,1
1749,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:46:56,3,2,150,0,2,1,0,15,15,2,2,2,73,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.155,1.951,1,107.0,5.0,1.0,,0,1,-4,0.20399999999999974,34,39,30,8,20,43,54,32,10,23,0.8717948717948718,0.7692307692307693,0.4,0.7962962962962963,0.5925925925925926,0.43478260869565216,0,0,0,0,0,0,2
1750,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:47:25,3,2,151,0,2,1,0,15,30,2,2,1,74,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.488,10.584,4,109.0,4.0,2.0,1.0,0,2,-3,-3.095999999999999,34,39,30,8,20,43,54,32,10,24,0.8717948717948718,0.7692307692307693,0.4,0.7962962962962963,0.5925925925925926,0.4166666666666667,0,0,0,0,0,1,2
1751,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:48:04,3,2,152,0,2,1,0,30,30,2,1,2,74,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432,3.544,1,117.0,5.0,1.0,2.0,1,0,-4,0.8880000000000003,34,39,30,8,20,44,55,33,10,24,0.8717948717948718,0.7692307692307693,0.4,0.8,0.6,0.4166666666666667,0,0,0,0,0,1,2
1752,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:48:22,3,2,153,0,2,1,0,30,40,2,2,2,74,79,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.992,18.587,5,98.0,5.0,1.0,2.0,0,1,-5,1.4050000000000011,34,39,30,8,20,44,55,33,11,25,0.8717948717948718,0.7692307692307693,0.4,0.8,0.6,0.44,0,0,0,0,0,1,2
1753,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:49:27,3,3,154,0,2,1,1,0,0,1,1,1,75,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.277,5.015,1,100.0,5.0,2.0,1.0,0,0,-4,-0.7379999999999995,35,40,31,8,20,44,55,33,11,25,0.875,0.775,0.4,0.8,0.6,0.44,0,0,0,0,0,0,1
1754,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:49:46,3,3,155,0,2,1,1,15,0,1,1,2,75,80,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.426,6.897,2,95.0,3.0,2.0,,1,0,-5,2.529,35,41,31,8,20,44,55,33,11,25,0.8536585365853658,0.7560975609756098,0.4,0.8,0.6,0.44,0,0,0,0,1,0,2
1755,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:50:07,3,3,156,0,2,1,1,15,15,1,2,2,75,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.543,7.471,2,101.0,2.0,1.0,1.0,0,1,-6,-1.928,35,41,31,8,21,44,55,33,11,25,0.8536585365853658,0.7560975609756098,0.38095238095238093,0.8,0.6,0.44,0,0,0,0,1,0,1
1756,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:50:49,3,3,157,0,2,1,1,15,30,1,1,1,76,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.427,6.5,1,123.0,4.0,2.0,2.0,0,2,-5,-2.0730000000000004,36,42,32,8,21,44,55,33,11,25,0.8571428571428571,0.7619047619047619,0.38095238095238093,0.8,0.6,0.44,0,0,0,0,1,0,2
1757,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:51:25,3,3,158,0,2,1,1,30,30,1,1,2,76,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.894,19.375,2,108.0,5.0,1.0,1.0,1,0,-6,-11.481,37,43,32,8,21,44,55,33,11,25,0.8604651162790697,0.7441860465116279,0.38095238095238093,0.8,0.6,0.44,0,0,0,0,0,0,1
1758,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:52:00,3,3,159,0,2,1,1,30,40,1,2,2,76,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.704,9.05,2,108.0,4.0,2.0,1.0,0,1,-7,-2.346000000000001,37,43,32,8,22,44,55,33,11,25,0.8604651162790697,0.7441860465116279,0.36363636363636365,0.8,0.6,0.44,0,0,0,0,0,0,2
1759,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:53:52,3,4,160,0,2,1,2,0,0,2,1,2,76,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.771,4.433,1,110.0,5.0,1.0,2.0,0,0,-8,1.338,37,43,32,8,22,45,56,34,11,25,0.8604651162790697,0.7441860465116279,0.36363636363636365,0.8035714285714286,0.6071428571428571,0.44,0,0,0,0,0,0,1
1760,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:54:09,3,4,161,0,2,1,2,0,15,2,1,2,76,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.045,1.452,1,114.0,2.0,2.0,,0,1,-9,-0.40700000000000003,37,43,32,8,22,45,57,34,11,25,0.8604651162790697,0.7441860465116279,0.36363636363636365,0.7894736842105263,0.5964912280701754,0.44,0,0,0,0,0,0,2
1761,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:54:27,3,4,162,0,2,1,2,0,30,2,2,2,76,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.497,6.187,1,107.0,3.0,2.0,1.0,0,2,-10,0.3099999999999996,37,43,32,8,22,45,57,34,12,26,0.8604651162790697,0.7441860465116279,0.36363636363636365,0.7894736842105263,0.5964912280701754,0.46153846153846156,0,0,0,0,1,0,2
1762,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:54:56,3,4,163,0,2,1,2,0,40,2,2,2,76,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.847,5.737,1,108.0,1.0,2.0,1.0,0,3,-11,0.11000000000000032,37,43,32,8,22,45,57,34,13,27,0.8604651162790697,0.7441860465116279,0.36363636363636365,0.7894736842105263,0.5964912280701754,0.48148148148148145,0,0,0,0,1,0,2
1763,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:55:37,3,5,164,0,2,1,3,0,0,1,1,1,77,87,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839,1.227,1,122.0,4.0,2.0,,0,0,-10,-0.3880000000000001,37,44,32,8,22,45,57,34,13,27,0.8409090909090909,0.7272727272727273,0.36363636363636365,0.7894736842105263,0.5964912280701754,0.48148148148148145,1,0,0,0,1,0,1
1764,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:55:52,3,5,165,0,2,1,3,15,0,1,1,1,78,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.754,3.721,1,117.0,5.0,1.0,2.0,1,0,-9,-0.9670000000000001,38,45,33,8,22,45,57,34,13,27,0.8444444444444444,0.7333333333333333,0.36363636363636365,0.7894736842105263,0.5964912280701754,0.48148148148148145,1,0,0,0,0,0,2
1765,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:56:10,3,5,166,0,2,1,3,30,0,1,1,1,79,87,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.691,6.41,1,119.0,4.0,2.0,2.0,2,0,-8,0.2809999999999997,39,46,34,8,22,45,57,34,13,27,0.8478260869565217,0.7391304347826086,0.36363636363636365,0.7894736842105263,0.5964912280701754,0.48148148148148145,1,0,0,0,0,0,2
1766,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:56:28,3,5,167,0,2,1,3,40,0,1,2,1,80,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.878,8.016,1,92.0,5.0,1.0,1.0,3,0,-7,-5.138,39,46,34,9,23,45,57,34,13,27,0.8478260869565217,0.7391304347826086,0.391304347826087,0.7894736842105263,0.5964912280701754,0.48148148148148145,0,0,0,0,0,0,1
1767,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:58:14,3,6,168,0,2,2,3,0,0,2,1,2,80,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.606,2.29,1,112.0,3.0,2.0,2.0,0,0,-8,0.31599999999999984,39,46,34,9,23,46,58,35,13,27,0.8478260869565217,0.7391304347826086,0.391304347826087,0.7931034482758621,0.603448275862069,0.48148148148148145,0,0,0,0,0,0,1
1768,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:58:30,3,6,169,0,2,2,3,0,15,2,2,1,81,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.655,26.46,6,98.0,2.0,2.0,2.0,0,1,-7,-4.805,39,46,34,9,23,46,58,35,13,28,0.8478260869565217,0.7391304347826086,0.391304347826087,0.7931034482758621,0.603448275862069,0.4642857142857143,0,0,0,0,0,1,2
1769,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:59:13,3,6,170,0,2,2,3,15,15,2,2,1,82,88,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.86,7.154,2,97.0,5.0,1.0,2.0,1,0,-6,-2.2939999999999996,39,46,34,9,23,46,58,35,13,29,0.8478260869565217,0.7391304347826086,0.391304347826087,0.7931034482758621,0.603448275862069,0.4482758620689655,0,0,0,0,0,1,0
1770,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:59:52,3,6,171,0,2,2,3,30,15,2,1,2,82,89,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.265,7.059,3,123.0,5.0,2.0,,2,0,-7,0.20599999999999952,39,46,34,9,23,46,59,35,13,29,0.8478260869565217,0.7391304347826086,0.391304347826087,0.7796610169491526,0.5932203389830508,0.4482758620689655,0,0,0,0,0,1,1
1771,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:00:15,3,6,172,0,2,2,3,30,30,2,1,2,82,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.281,8.0,1,112.0,5.0,1.0,1.0,0,1,-8,0.2810000000000006,39,46,34,9,23,47,60,36,13,29,0.8478260869565217,0.7391304347826086,0.391304347826087,0.7833333333333333,0.6,0.4482758620689655,0,0,0,0,0,0,2
1772,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:00:33,3,6,173,0,2,2,3,30,40,2,1,2,82,91,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.741,5.721,1,128.0,3.0,1.0,2.0,0,2,-9,0.019999999999999574,39,46,34,9,23,48,61,37,13,29,0.8478260869565217,0.7391304347826086,0.391304347826087,0.7868852459016393,0.6065573770491803,0.4482758620689655,0,0,0,0,0,0,2
1773,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:01:04,3,7,174,0,2,2,4,0,0,1,1,1,83,91,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.368,11.749,3,107.0,5.0,2.0,2.0,0,0,-8,-0.3810000000000002,40,47,35,9,23,48,61,37,13,29,0.851063829787234,0.7446808510638298,0.391304347826087,0.7868852459016393,0.6065573770491803,0.4482758620689655,0,0,0,0,0,0,2
1774,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:01:25,3,7,175,0,2,2,4,15,0,1,2,1,84,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.818,4.427,1,89.0,5.0,1.0,1.0,1,0,-7,-0.6089999999999995,40,47,35,10,24,48,61,37,13,29,0.851063829787234,0.7446808510638298,0.4166666666666667,0.7868852459016393,0.6065573770491803,0.4482758620689655,0,0,0,0,0,0,1
1775,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:01:59,3,7,176,0,2,2,4,30,0,1,2,1,85,91,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.381,12.563,5,103.0,1.0,2.0,2.0,2,0,-6,3.8179999999999996,40,47,35,11,25,48,61,37,13,29,0.851063829787234,0.7446808510638298,0.44,0.7868852459016393,0.6065573770491803,0.4482758620689655,0,0,0,0,0,0,1
1776,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:02:38,3,7,177,0,2,2,4,40,0,1,1,1,86,91,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219,1.689,1,123.0,4.0,1.0,,3,0,-5,-0.47,40,48,35,11,25,48,61,37,13,29,0.8333333333333334,0.7291666666666666,0.44,0.7868852459016393,0.6065573770491803,0.4482758620689655,1,0,0,0,0,0,2
1777,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:04:13,3,8,178,0,2,3,4,0,0,2,1,2,86,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.528,6.02,1,124.0,4.0,1.0,2.0,0,0,-6,0.508,40,48,35,11,25,49,62,38,13,29,0.8333333333333334,0.7291666666666666,0.44,0.7903225806451613,0.6129032258064516,0.4482758620689655,1,0,0,0,0,0,1
1778,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:04:30,3,8,179,0,2,3,4,0,15,2,1,2,86,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.321,5.026,1,124.0,1.0,2.0,2.0,0,1,-7,-0.7050000000000001,40,48,35,11,25,50,63,39,13,29,0.8333333333333334,0.7291666666666666,0.44,0.7936507936507936,0.6190476190476191,0.4482758620689655,1,0,0,0,0,0,2
1779,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:04:48,3,8,180,0,2,3,4,0,30,2,1,2,86,94,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,31.517,35.038,11,123.0,4.0,2.0,2.0,0,2,-8,-3.5209999999999972,40,48,35,11,25,51,64,40,13,29,0.8333333333333334,0.7291666666666666,0.44,0.796875,0.625,0.4482758620689655,0,0,0,0,0,0,0
1780,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:05:23,3,8,181,0,2,3,4,0,40,2,1,2,86,95,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.676,13.409,3,127.0,4.0,2.0,2.0,0,3,-9,0.26699999999999946,40,48,35,11,25,52,65,41,13,29,0.8333333333333334,0.7291666666666666,0.44,0.8,0.6307692307692307,0.4482758620689655,0,0,0,0,0,0,0
1781,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:06:27,3,9,183,0,2,3,5,0,15,1,1,1,87,96,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.123,11.15,3,120.0,5.0,1.0,2.0,0,0,-9,-4.027,41,49,36,11,25,52,65,41,13,29,0.8367346938775511,0.7346938775510204,0.44,0.8,0.6307692307692307,0.4482758620689655,0,0,0,0,0,0,0
1782,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:06:50,3,9,184,0,2,3,5,15,15,1,1,1,88,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.275,2.044,1,124.0,2.0,2.0,,1,0,-8,-0.7690000000000001,41,50,36,11,25,52,65,41,13,29,0.82,0.72,0.44,0.8,0.6307692307692307,0.4482758620689655,0,0,0,0,0,0,1
1783,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:07:06,3,9,185,0,2,3,5,30,15,1,1,1,89,96,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.114,9.517,3,121.0,4.0,2.0,2.0,2,0,-7,-2.4029999999999996,42,51,37,11,25,52,65,41,13,29,0.8235294117647058,0.7254901960784313,0.44,0.8,0.6307692307692307,0.4482758620689655,0,0,0,0,0,0,1
1784,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:07:24,3,9,186,0,2,3,5,40,15,1,1,1,90,96,1,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.837,17.196,3,104.0,2.0,2.0,2.0,3,0,-6,-0.35900000000000176,43,52,38,11,25,52,65,41,13,29,0.8269230769230769,0.7307692307692307,0.44,0.8,0.6307692307692307,0.4482758620689655,0,0,0,0,0,0,2
1785,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:08:59,3,10,187,0,2,4,5,0,0,2,1,2,90,97,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,0.819,1,125.0,4.0,2.0,,0,0,-7,-0.3539999999999999,43,52,38,11,25,52,66,41,13,29,0.8269230769230769,0.7307692307692307,0.44,0.7878787878787878,0.6212121212121212,0.4482758620689655,0,1,0,0,0,0,1
1786,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:09:31,3,10,188,0,2,4,5,0,15,2,1,2,90,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.294,5.961,1,128.0,5.0,1.0,2.0,0,1,-8,1.3329999999999993,43,52,38,11,25,53,67,42,13,29,0.8269230769230769,0.7307692307692307,0.44,0.7910447761194029,0.6268656716417911,0.4482758620689655,0,1,0,0,0,0,1
1787,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:10:16,3,10,189,0,2,4,5,0,30,2,2,2,90,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.312,26.941,9,104.0,4.0,2.0,1.0,0,2,-9,-2.628999999999998,43,52,38,11,25,53,67,42,14,30,0.8269230769230769,0.7307692307692307,0.44,0.7910447761194029,0.6268656716417911,0.4666666666666667,0,1,0,0,1,0,2
1788,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,02:10:56,3,10,190,0,2,4,5,0,40,2,1,2,90,100,2,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.274,9.497,3,124.0,4.0,2.0,2.0,0,3,-10,-2.223,43,52,38,11,25,54,68,43,14,30,0.8269230769230769,0.7307692307692307,0.44,0.7941176470588235,0.6323529411764706,0.4666666666666667,0,0,0,0,1,0,1
1789,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:00:00,1,1,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.36,17.9,8,104.0,1.0,2.0,2.0,0,0,1,2.460000000000001,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2
1790,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:00:41,1,1,2,0,0,0,0,15,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.846,12.162,1,110.0,1.0,1.0,2.0,1,0,0,-2.3160000000000007,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0
1791,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:01:15,1,1,3,0,0,0,0,15,15,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.738,3.814,1,111.0,5.0,2.0,2.0,0,1,-1,1.9240000000000004,0,0,0,0,0,1,1,1,1,2,0.0,0.0,0.0,1.0,1.0,0.5,0,0,0,0,0,0,0
1792,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:02:06,1,1,5,0,0,0,0,30,30,2,1,2,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.474,15.725,5,108.0,5.0,1.0,2.0,0,0,-1,7.7490000000000006,0,0,0,0,0,2,2,2,1,2,0.0,0.0,0.0,1.0,1.0,0.5,0,0,0,0,0,0,0
1793,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:02:38,1,1,6,0,0,0,0,30,40,2,2,2,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.644,17.28,5,103.0,5.0,2.0,2.0,0,1,-2,-2.636000000000001,0,0,0,0,0,2,2,2,2,3,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0,0,0,0,1,0,0
1794,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:03:55,1,2,7,0,0,0,1,0,0,1,2,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,4.047,1,105.0,1.0,1.0,2.0,0,0,-1,-0.9069999999999996,0,0,0,1,1,2,2,2,2,3,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0,0,0,0,1,0,0
1795,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:05:00,1,2,9,0,0,0,1,15,15,1,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.784,4.622,1,115.0,5.0,2.0,1.0,0,0,-1,-0.8380000000000001,1,1,1,1,1,2,2,2,2,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0,0,0,0,1,0,1
1796,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:05:29,1,2,10,0,0,0,1,30,15,1,2,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.026,6.339,1,99.0,1.0,2.0,2.0,1,0,0,1.6869999999999994,1,1,1,2,2,2,2,2,2,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0,0,0,0,0,0,1
1797,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:06:04,1,2,11,0,0,0,1,40,15,1,1,2,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.432,6.075,2,129.0,4.0,2.0,2.0,2,0,-1,3.357,2,2,1,2,2,2,2,2,2,3,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,0,0,0,0,1,0,2
1798,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:06:34,1,2,12,0,0,0,1,40,30,1,1,2,5,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.306,15.275,6,121.0,4.0,2.0,1.0,0,1,-2,1.0310000000000006,3,3,1,2,2,2,2,2,2,3,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0,0,0,0,1,0,1
1799,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:07:07,1,2,13,0,0,0,1,40,40,1,2,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.349,9.646,1,109.0,1.0,2.0,1.0,0,2,-1,-0.2970000000000006,3,3,1,3,3,2,2,2,2,3,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0,0,0,0,1,0,2
1800,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,00:08:25,1,2,15,0,0,0,1,40,40,1,1,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.744,3.626,1,120.0,3.0,2.0,1.0,0,0,-1,-0.8819999999999997,4,4,2,3,3,2,2,2,2,3,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,0,0,0,0,0,0,0
