match_id,球员1,球员2,流逝时间,盘号,局号,分号,得分者,球员1赢得的分数,球员2赢得的分数,赢得本局的球员,赢得本盘的球员,发球方,发球次数（第一发/第二发）,球员1 ACE球,球员2 ACE球,发球速度（英里/小时）,球员1赢盘数,球员2赢盘数,球员1当前盘赢局数,球员2当前盘赢局数,球员1当前局得分,球员2当前局得分,球员1双误,球员2双误,球员1非受迫性失误,球员2非受迫性失误,球员1上网,球员2上网,球员1上网得分,球员2上网得分,球员1破发成功,球员2破发成功,球员1破发机会未把握,球员2破发机会未把握,球员1跑动距离,球员2跑动距离,一致性,球员1动量,球员2动量
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:20:26,3,1,119,1,-0.022241808,-0.067952538,0,0,2,2,0,0,-2.017183177,1,1,0,0,-0.286264237,-1.120713773,0,0,0,1,0,1,0,0,0,0,0,0,-0.251684949,-0.609860215,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:21:12,3,1,120,2,-0.022241808,-0.042346735,0,0,2,1,0,0,0.146231641,1,1,0,0,0.596614701,-1.120713773,0,0,0,0,1,0,0,0,0,0,0,0,0.620868921,0.195033043,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:21:46,3,1,121,1,0.001891736,-0.042346735,0,0,2,2,0,0,-2.248977622,1,1,0,0,0.596614701,-0.23495452,0,0,0,0,0,0,0,0,0,0,0,0,1.809110987,1.062165268,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:23:06,3,1,122,1,0.02602528,-0.042346735,1,0,2,2,0,0,-1.321799843,1,1,0,0,1.18520066,-0.23495452,0,0,0,1,0,0,0,0,1,0,0,0,2.48801113,1.949772783,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:24:36,3,2,123,1,0.050158823,-0.042346735,0,0,1,2,0,0,-0.703681323,1,1,1,0,-1.169143176,-1.120713773,0,0,0,1,0,0,0,0,0,0,0,0,4.619462502,4.410651314,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:25:39,3,2,124,1,0.074292367,-0.042346735,0,0,1,1,0,0,0.687085346,1,1,1,0,-0.286264237,-1.120713773,0,0,0,0,0,0,0,0,0,0,0,0,-0.563740284,-0.568318291,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:25:59,3,2,125,1,0.098425911,-0.042346735,0,0,1,1,0,0,0.532555716,1,1,1,0,0.596614701,-1.120713773,0,0,0,1,0,0,0,0,0,0,0,0,0.607597858,0.993051925,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:26:27,3,2,126,1,0.122559454,-0.042346735,1,0,1,1,0,0,0.687085346,1,1,1,0,1.18520066,-1.120713773,0,0,0,0,0,0,0,0,0,0,0,0,-0.274445934,-0.203606808,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:29:06,3,3,130,2,0.146692998,0.034470675,0,0,2,2,0,0,-0.471886878,1,1,2,0,-0.286264237,0.650804733,0,0,0,0,1,0,0,0,0,0,0,0,1.937818058,1.745611228,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:31:57,3,4,132,1,0.170826542,0.060076478,0,0,1,1,0,0,0.068966826,1,1,2,1,-1.169143176,-1.120713773,0,0,0,0,0,0,0,0,0,0,0,0,-0.720620562,-0.626343932,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:32:15,3,4,133,2,0.170826542,0.085682281,0,0,1,2,0,0,-0.394622063,1,1,2,1,-0.286264237,-1.120713773,0,0,0,0,0,0,0,0,0,0,0,0,0.689226017,1.348523655,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:32:49,3,4,134,1,0.194960085,0.085682281,0,0,1,1,0,0,0.687085346,1,1,2,1,-0.286264237,-0.23495452,0,0,0,0,1,0,1,0,0,0,0,0,-0.309514163,-0.442731584,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:33:44,3,4,136,1,0.219093629,0.111288085,0,0,1,1,0,0,0.146231641,1,1,2,1,0.596614701,0.650804733,0,0,0,0,0,0,0,0,0,0,0,0,-0.863933216,-0.752669818,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:34:03,3,4,137,1,0.243227173,0.111288085,1,0,1,1,0,0,1.150674235,1,1,2,1,1.18520066,0.650804733,0,0,0,0,0,0,0,0,0,0,0,0,-0.83672383,-0.848097975,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:34:41,3,5,138,2,0.243227173,0.136893888,0,0,2,2,0,0,-1.862653547,1,1,3,1,-1.169143176,-1.120713773,0,0,0,0,0,1,0,1,0,0,0,0,0.966732104,0.402373073,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:35:24,3,5,139,2,0.243227173,0.162499691,0,0,2,1,0,0,0.687085346,1,1,3,1,-1.169143176,-0.23495452,0,0,0,0,0,1,0,1,0,0,0,0,-0.523408114,-0.568022619,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:35:48,3,5,140,2,0.243227173,0.188105494,0,0,2,1,0,0,0.764350161,1,1,3,1,-1.169143176,0.650804733,0,0,0,0,0,0,0,0,0,0,0,0,-0.862302136,-0.92792943,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:37:54,3,6,142,1,0.267360716,0.213711297,0,0,1,1,0,0,0.918879791,1,1,3,2,-1.169143176,-1.120713773,0,0,0,0,0,1,0,0,0,0,0,0,1.679365955,2.433861859,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:38:38,3,6,143,1,0.29149426,0.213711297,0,0,1,1,0,0,0.687085346,1,1,3,2,-0.286264237,-1.120713773,0,0,0,1,0,0,0,0,0,0,0,0,0.007137853,0.836641407,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:39:03,3,6,144,1,0.315627804,0.213711297,0,0,1,2,0,0,-0.935475768,1,1,3,2,0.596614701,-1.120713773,0,0,0,0,0,0,0,0,0,0,0,0,-0.886620062,-0.881582835,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:39:28,3,6,145,1,0.339761347,0.213711297,1,0,1,1,0,0,0.455290901,1,1,3,2,1.18520066,-1.120713773,0,0,0,0,0,0,0,0,0,0,0,0,-0.866305697,-0.817200245,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:41:12,3,7,147,2,0.363894891,0.239317101,0,0,2,2,0,0,-1.785388732,1,1,4,2,-0.286264237,-1.120713773,0,0,0,0,0,1,0,1,0,0,0,0,5.69019264,5.852791773,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:42:36,3,7,148,2,0.363894891,0.264922904,0,0,2,2,0,0,-1.321799843,1,1,4,2,-0.286264237,-0.23495452,0,0,1,0,0,0,0,0,0,0,0,0,-0.058550202,0.109805572,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:43:35,3,7,149,1,0.388028435,0.264922904,0,0,2,1,0,0,-0.549151693,1,1,4,2,-0.286264237,0.650804733,0,0,0,0,0,0,0,0,0,0,0,0,0.405640449,0.00269837,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:44:20,3,7,150,2,0.388028435,0.290528707,0,0,2,1,0,0,0.146231641,1,1,4,2,0.596614701,0.650804733,0,0,0,0,0,0,0,0,0,0,0,0,0.3662721,0.080460121,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:44:50,3,7,151,2,0.388028435,0.31613451,2,0,2,1,0,0,0.764350161,1,1,4,2,0.596614701,1.241310902,0,0,0,0,0,0,0,0,0,0,0,0,-0.583387389,-0.620873999,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:46:30,3,8,152,2,0.388028435,0.341740313,0,0,1,1,0,0,0.764350161,1,1,4,3,-1.169143176,-1.120713773,0,0,0,0,1,0,0,0,0,0,0,0,0.296951183,0.309753801,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:46:58,3,8,153,2,0.388028435,0.367346117,0,0,1,1,0,0,0.532555716,1,1,4,3,-1.169143176,-0.23495452,0,0,1,0,0,0,0,0,0,0,0,0,-0.042610099,0.019551677,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:47:22,3,8,154,1,0.412161978,0.367346117,0,0,1,1,0,0,0.609820531,1,1,4,3,-1.169143176,0.650804733,0,0,0,1,0,0,0,0,0,0,0,0,1.82089925,1.907269925,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:48:15,3,8,156,1,0.460429066,0.367346117,0,0,1,1,0,0,-0.626416508,1,1,4,3,0.596614701,0.650804733,0,0,0,0,1,0,1,0,0,0,0,0,-0.136767921,-0.046013602,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:48:41,3,8,157,2,0.460429066,0.39295192,0,0,1,1,0,0,1.150674235,1,1,4,3,1.18520066,0.650804733,0,0,0,0,1,0,0,0,0,0,0,0,0.046506203,0.196511403,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:49:11,3,8,158,1,0.484562609,0.39295192,0,0,1,1,0,0,0.455290901,1,1,4,3,1.18520066,1.241310902,0,0,0,0,1,0,1,0,0,0,0,0,-0.226106643,0.149277792,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:49:36,3,8,159,2,0.484562609,0.418557723,0,0,1,1,0,0,-0.626416508,1,1,4,3,2.362372578,1.241310902,0,0,0,0,0,1,0,1,0,0,0,0,2.242755951,1.595779413,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:50:23,3,8,160,1,0.508696153,0.418557723,0,0,1,1,0,0,0.996144606,1,1,4,3,1.18520066,1.241310902,0,0,0,0,0,0,0,0,0,0,0,0,-0.71224274,-0.643271157,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:50:41,3,8,161,1,0.532829697,0.418557723,1,0,1,1,0,0,0.764350161,1,1,4,3,2.362372578,1.241310902,0,0,0,0,0,0,0,0,0,0,0,0,-0.96268772,-0.87729559,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:51:22,3,9,162,2,0.532829697,0.444163526,0,0,2,1,0,0,0.609820531,1,1,5,3,-1.169143176,-1.120713773,0,0,0,0,0,0,0,0,0,0,0,0,-0.686590293,-0.627304866,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:52:40,3,9,164,1,0.581096784,0.444163526,0,0,2,2,0,0,-1.167270213,1,1,5,3,-0.286264237,-0.23495452,0,0,0,1,0,0,0,0,0,0,0,0,3.238901231,3.068521929,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:54:02,3,9,165,2,0.581096784,0.469769329,0,0,2,2,0,0,-2.171712807,1,1,5,3,0.596614701,-0.23495452,0,0,0,0,0,0,0,0,0,0,0,0,1.284570361,1.09372826,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:54:55,3,9,166,2,0.581096784,0.495375132,0,0,2,2,0,0,-1.244535028,1,1,5,3,0.596614701,0.650804733,0,0,1,0,0,0,0,0,0,0,0,0,0.266776196,-0.186679583,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:57:14,3,9,169,2,0.629363871,0.520980936,0,0,2,2,0,0,-1.939918362,1,1,5,3,2.362372578,1.241310902,0,0,1,0,0,0,0,0,0,0,1,0,0.608042698,-0.33643748,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:58:12,3,9,171,1,0.653497415,0.546586739,0,0,2,2,0,0,-0.626416508,1,1,5,3,1.18520066,2.422323239,0,0,0,0,0,0,0,0,0,0,0,0,2.260401275,2.057249576,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:59:11,3,9,172,2,0.653497415,0.572192542,0,0,2,2,0,0,-1.167270213,1,1,5,3,1.18520066,1.241310902,0,0,0,0,0,1,0,1,0,0,0,0,0.57416071,0.379310652,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:59:58,3,9,173,2,0.653497415,0.597798345,2,0,2,1,0,0,0.687085346,1,1,5,3,1.18520066,2.422323239,0,0,0,0,0,0,0,0,0,0,0,0,2.309111267,0.825701541,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:01:53,3,10,174,1,0.677630959,0.597798345,0,0,1,1,0,0,0.300761271,1,1,5,4,-1.169143176,-1.120713773,0,0,0,1,0,0,0,0,0,0,0,0,-0.228849823,-0.100565096,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:03:57,3,10,175,1,0.701764502,0.597798345,0,0,1,2,0,0,-2.094447992,1,1,5,4,-0.286264237,-1.120713773,0,0,0,0,0,0,0,0,0,0,0,0,0.100554276,0.389215666,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:05:06,3,10,176,1,0.725898046,0.597798345,0,0,1,1,0,0,0.841614976,1,1,5,4,0.596614701,-1.120713773,0,0,0,0,0,0,0,0,0,0,0,0,0.071417249,0.250397635,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:06:11,3,10,178,2,0.725898046,0.649009952,0,0,1,1,0,0,-0.394622063,1,1,5,4,1.18520066,-0.23495452,0,0,0,0,0,0,0,0,0,0,0,0,-0.933476553,-0.769153535,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:15:15,4,1,182,2,0.774165133,0.700221558,0,0,2,2,0,0,-1.167270213,2,1,0,0,-0.286264237,-0.23495452,0,0,0,0,0,0,0,0,0,0,0,0,0.996239831,0.458476846,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:16:45,4,1,184,1,0.798298677,0.725827361,0,0,2,1,0,0,0.841614976,2,1,0,0,-0.286264237,1.241310902,0,0,0,1,0,0,0,0,0,0,0,0,0.731782388,1.164763472,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:18:24,4,2,186,1,0.822432221,0.751433164,0,0,1,1,0,0,1.07340942,2,1,0,1,-1.169143176,-1.120713773,0,0,0,0,0,0,0,0,0,0,0,0,-0.522370154,-0.505709732,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:19:01,4,2,188,1,0.870699308,0.751433164,0,0,1,2,0,0,-0.935475768,2,1,0,1,0.596614701,-1.120713773,0,0,0,0,0,0,0,0,0,0,0,0,-0.419389669,-0.033964965,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:19:25,4,2,189,1,0.894832852,0.751433164,1,0,1,1,0,0,0.764350161,2,1,0,1,1.18520066,-1.120713773,0,0,0,0,0,0,0,0,0,0,0,0,-0.743603967,-0.730864004,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:20:04,4,3,190,1,0.918966395,0.751433164,0,0,2,2,0,0,-1.553594288,2,1,1,1,-1.169143176,-1.120713773,0,0,0,1,0,0,0,0,0,0,0,0,3.968809706,3.9235316,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:21:46,4,3,192,2,0.918966395,0.802644771,0,0,2,2,0,0,-0.935475768,2,1,1,1,-0.286264237,-0.23495452,0,0,0,0,0,0,0,0,0,0,0,0,1.264255996,0.800273744,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:22:38,4,3,193,1,0.943099939,0.802644771,0,0,2,2,0,0,-2.403507252,2,1,1,1,-0.286264237,0.650804733,0,0,0,1,0,0,0,0,0,0,0,0,-0.332201008,-0.573049043,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:23:19,4,3,194,2,0.943099939,0.828250574,0,0,2,1,0,0,0.764350161,2,1,1,1,0.596614701,0.650804733,0,0,0,0,0,1,0,1,0,0,0,0,-0.67198471,-0.458254367,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:24:22,4,3,196,2,0.967233483,0.853856377,0,0,2,1,0,0,0.687085346,2,1,1,1,1.18520066,1.241310902,0,0,0,0,0,0,0,0,0,0,0,0,0.851592656,0.870717611,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:25:19,4,3,197,1,0.991367026,0.853856377,0,0,2,2,0,0,-2.403507252,2,1,1,1,1.18520066,2.422323239,0,0,0,0,0,1,0,0,0,0,0,0,4.174251695,5.136526215,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:26:48,4,3,198,1,1.01550057,0.853856377,0,0,2,2,0,0,-1.090005398,2,1,1,1,1.18520066,1.241310902,0,0,0,0,0,1,0,0,0,0,0,0,2.882510165,2.704919217,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:28:09,4,3,199,1,1.039634114,0.853856377,1,0,2,2,0,0,-1.939918362,2,1,1,1,2.362372578,1.241310902,0,0,0,1,0,0,0,0,1,0,0,0,1.626133423,0.932734825,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:36:02,4,4,200,1,1.063767657,0.853856377,0,0,1,2,0,0,-1.167270213,2,1,2,1,-1.169143176,-1.120713773,0,0,0,1,0,0,0,0,0,0,0,0,-0.92050205,-0.819196031,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:36:25,4,4,201,1,1.087901201,0.853856377,0,0,1,1,0,0,0.609820531,2,1,2,1,-0.286264237,-1.120713773,0,0,0,0,0,0,0,0,0,0,0,0,-0.694004295,-0.655985055,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:36:44,4,4,202,1,1.112034745,0.853856377,0,0,1,1,0,0,0.378026086,2,1,2,1,0.596614701,-1.120713773,0,0,0,0,0,0,0,0,0,0,0,0,-0.070116045,0.277895137,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:37:11,4,4,203,2,1.112034745,0.87946218,0,0,1,2,0,0,-0.317357249,2,1,2,1,1.18520066,-1.120713773,0,0,0,0,0,0,0,0,0,0,0,0,-0.866231557,-0.817126327,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:38:58,4,5,206,1,1.184435376,0.87946218,0,0,2,2,0,0,-1.939918362,2,1,3,1,-0.286264237,-1.120713773,0,0,0,1,0,0,0,0,0,0,0,0,1.638292386,1.473297264,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:39:46,4,5,207,2,1.184435376,0.905067984,0,0,2,1,0,0,0.378026086,2,1,3,1,0.596614701,-1.120713773,0,0,0,0,0,1,0,1,0,0,0,0,2.397115468,2.247514545,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:40:32,4,5,208,2,1.184435376,0.930673787,0,0,2,1,0,0,0.455290901,2,1,3,1,0.596614701,-0.23495452,0,0,0,0,0,0,0,0,0,0,0,0,-0.355629254,-0.370883274,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:40:59,4,5,209,2,1.184435376,0.95627959,0,0,2,2,0,0,-0.549151693,2,1,3,1,0.596614701,0.650804733,0,0,1,0,0,0,0,0,0,0,0,0,-0.600439593,-0.653693597,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:41:36,4,5,210,1,1.208568919,0.95627959,0,0,2,1,0,0,0.687085346,2,1,3,1,0.596614701,1.241310902,0,0,0,0,0,1,0,0,0,0,0,0,1.635104365,1.821525029,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:42:28,4,5,211,2,1.208568919,0.981885393,0,0,2,2,0,0,-1.167270213,2,1,3,1,1.18520066,1.241310902,0,0,0,0,0,1,0,1,0,0,0,0,1.809704107,1.09446744,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:43:19,4,5,212,2,1.208568919,1.007491196,2,0,2,1,0,0,0.764350161,2,1,3,1,1.18520066,2.422323239,0,0,0,0,0,0,0,0,0,0,0,0,-0.83739109,-0.717041335,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:45:05,4,6,213,1,1.232702463,1.007491196,0,0,1,1,0,0,-0.703681323,2,1,3,2,-1.169143176,-1.120713773,0,0,0,0,0,0,0,0,0,0,0,0,-0.888251142,-0.628931062,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:45:24,4,6,214,1,1.256836007,1.007491196,0,0,1,1,0,0,0.609820531,2,1,3,2,-0.286264237,-1.120713773,0,0,0,0,0,0,0,0,0,0,0,0,-0.765401132,-0.708245092,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:45:39,4,6,215,2,1.256836007,1.033097,0,0,1,1,0,0,-0.471886878,2,1,3,2,0.596614701,-1.120713773,0,0,0,0,0,0,0,0,0,0,0,0,1.596477416,1.960269142,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:46:13,4,6,216,2,1.256836007,1.058702803,0,0,1,1,0,0,0.996144606,2,1,3,2,0.596614701,-0.23495452,0,0,0,0,0,0,0,0,0,0,0,0,-0.228701543,0.541856366,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:46:38,4,6,217,1,1.28096955,1.058702803,0,0,1,1,0,0,-0.008297989,2,1,3,2,0.596614701,0.650804733,0,0,0,1,0,0,0,0,0,0,0,0,0.083427932,0.469564548,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:47:05,4,6,218,1,1.305103094,1.058702803,1,0,1,1,0,0,0.841614976,2,1,3,2,1.18520066,0.650804733,0,0,0,0,0,0,0,0,0,0,0,0,0.7818269,1.021362524,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:47:57,4,7,219,2,1.305103094,1.084308606,0,0,2,2,0,0,-1.090005398,2,1,4,2,-1.169143176,-1.120713773,0,0,1,0,0,0,0,0,0,0,0,0,-0.343470291,-0.335402628,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:48:35,4,7,220,2,1.305103094,1.109914409,0,0,2,1,0,0,-0.626416508,2,1,4,2,-1.169143176,-0.23495452,0,0,0,0,0,0,0,0,0,0,0,0,-0.121346798,-0.378940338,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:49:07,4,7,221,2,1.305103094,1.135520212,0,0,2,1,0,0,0.300761271,2,1,4,2,-1.169143176,0.650804733,0,0,0,0,0,1,0,1,0,0,0,0,-1.100291593,-0.632700881,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:49:30,4,7,222,2,1.305103094,1.161126016,2,0,2,1,0,0,1.07340942,2,1,4,2,-1.169143176,1.241310902,0,0,0,0,0,0,0,0,0,0,0,0,-0.321005866,-0.717263089,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:51:11,4,8,223,2,1.305103094,1.186731819,0,0,1,1,0,0,0.996144606,2,1,4,3,-1.169143176,-1.120713773,0,0,1,0,0,0,0,0,0,0,0,0,-0.13150398,0.203385778,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:51:35,4,8,224,2,1.305103094,1.212337622,0,0,1,1,0,0,0.918879791,2,1,4,3,-1.169143176,-0.23495452,0,0,0,0,0,0,0,0,0,0,0,0,-0.394849323,-0.488708589,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:51:55,4,8,225,1,1.329236638,1.212337622,0,0,1,1,0,0,-0.008297989,2,1,4,3,-1.169143176,0.650804733,0,0,0,0,1,0,1,0,0,0,0,0,-0.638028582,-0.267915481,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:53:25,4,8,228,1,1.377503725,1.237943425,0,0,1,1,0,0,0.996144606,2,1,4,3,0.596614701,1.241310902,0,0,0,0,0,0,0,0,0,0,0,1,-0.982557245,-0.922237743,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:53:46,4,8,229,1,1.401637269,1.237943425,0,0,1,1,0,0,0.841614976,2,1,4,3,1.18520066,1.241310902,0,0,0,0,1,0,1,0,0,0,0,0,0.334985012,1.078648985,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:54:15,4,8,230,1,1.425770812,1.237943425,1,0,1,1,0,0,1.150674235,2,1,4,3,2.362372578,1.241310902,0,0,0,0,0,0,0,0,0,0,0,0,-0.766068393,-0.48198205,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:54:56,4,9,231,1,1.449904356,1.237943425,0,0,2,2,0,0,-0.935475768,2,1,5,3,-1.169143176,-1.120713773,0,0,0,1,0,0,0,0,0,0,0,0,-0.418425849,-0.527515547,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:55:38,4,9,232,1,1.4740379,1.237943425,0,0,2,1,0,0,0.378026086,2,1,5,3,-0.286264237,-1.120713773,0,0,0,1,0,0,0,0,0,0,0,0,0.542428782,0.527590189,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:56:08,4,9,233,2,1.4740379,1.263549228,0,0,2,1,0,0,-0.085562804,2,1,5,3,0.596614701,-1.120713773,0,0,0,0,0,1,0,1,0,0,0,0,-0.731815704,-0.613334361,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:56:32,4,9,234,1,1.498171443,1.263549228,0,0,2,1,0,0,-0.240092434,2,1,5,3,0.596614701,-0.23495452,0,0,0,1,0,0,0,0,0,0,0,0,1.010548855,0.878848593,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:57:07,4,9,235,2,1.498171443,1.289155032,0,0,2,2,0,0,-1.090005398,2,1,5,3,1.18520066,-0.23495452,0,0,0,0,0,0,0,0,0,0,1,0,0.843882095,0.929630269,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:58:30,4,9,237,2,1.498171443,1.340366638,0,0,2,2,0,0,-0.935475768,2,1,5,3,1.18520066,1.241310902,0,0,0,0,0,0,0,0,0,0,0,0,-0.529561736,-0.404885561,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:59:51,4,9,239,2,1.522304987,1.365972441,0,0,2,1,0,0,0.841614976,2,1,5,3,1.18520066,1.241310902,0,0,1,0,0,0,0,0,0,0,0,0,1.520039057,1.896330059,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,03:00:40,4,9,240,2,1.522304987,1.391578244,2,0,2,1,0,0,0.841614976,2,1,5,3,1.18520066,2.422323239,0,0,0,0,0,1,0,1,0,0,0,0,1.212506263,0.747644117,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,03:02:28,4,10,241,1,1.546438531,1.391578244,0,0,1,1,0,0,0.996144606,2,1,5,4,-1.169143176,-1.120713773,0,0,0,0,0,0,0,0,0,0,0,0,-0.990712647,-0.824000702,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,03:03:07,4,10,243,1,1.570572074,1.417184048,0,0,1,1,0,0,0.996144606,2,1,5,4,-0.286264237,-0.23495452,0,0,0,1,0,0,0,0,0,0,0,0,0.959095682,0.65968168,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,03:03:37,4,10,244,1,1.594705618,1.417184048,0,0,1,1,0,0,0.996144606,2,1,5,4,0.596614701,-0.23495452,0,0,0,0,0,0,0,0,0,0,0,0,-0.663236188,-0.542520904,,,
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,03:03:54,4,10,245,2,1.594705618,1.442789851,0,0,1,1,0,0,1.07340942,2,1,5,4,1.18520066,-0.23495452,0,0,0,0,0,0,0,0,0,0,0,0,0.350925116,0.442140964,,,
