match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,point_victor,game_victor,set_victor,p1_score,p2_score,server,p1_ace,p2_ace,speed_mph,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_break_pt,p2_break_pt,continuous_wins_p1,continuous_wins_p2,Player_socre_margin,Players_run_distance_difference,rally_count
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:29:31,3,5,144,0,2,2,2,2,0,0,-0.286264237,0.650804733,2,0,0,1.305203865,0,0,0,0,0,0,0,0,-0.550838647,2.393777807,-0.219827513,0.317131983,-0.864910024
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:32:13,3,6,148,0,2,2,3,1,0,0,0.596614701,-1.120713773,1,0,0,1.69152794,0,0,0,0,0,0,0,0,-0.550838647,-0.530610698,-0.539481713,-0.701125701,-0.252162416
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:33:23,3,7,150,0,2,3,3,1,0,0,-1.169143176,-1.120713773,2,0,0,1.459733495,0,0,0,0,0,1,0,0,0.868051494,-0.530610698,-0.859135913,-0.575205358,0.054211388
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:33:53,3,7,151,0,2,3,3,2,0,0,-0.286264237,-1.120713773,2,0,0,1.22793905,0,0,0,0,0,0,0,0,2.286941636,-0.530610698,-0.699308813,1.16379439,4.037070838
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:35:52,3,7,154,0,2,3,3,1,0,0,-0.286264237,1.241310902,2,0,0,0.532555716,0,0,0,0,0,1,0,0,-0.550838647,0.931583555,-0.539481713,0.984865982,0.054211388
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:36:27,3,7,155,0,2,3,3,1,0,0,0.596614701,1.241310902,2,0,0,-0.780946138,0,0,0,0,0,0,0,0,0.868051494,-0.530610698,-0.699308813,-0.52890187,0.666958996
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:37:18,3,7,156,0,2,3,3,2,0,0,1.18520066,1.241310902,2,0,0,1.459733495,0,0,0,0,0,0,0,0,-0.550838647,-0.530610698,-0.539481713,-0.293194073,-0.864910024
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:39:32,3,8,158,0,2,3,4,2,0,0,-1.169143176,-1.120713773,1,0,0,1.459733495,0,0,0,0,0,0,0,0,0.868051494,-0.530610698,-0.219827513,-0.285651424,0.666958996
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:40:04,3,8,159,0,2,3,4,2,0,0,-1.169143176,-0.23495452,1,0,0,1.459733495,0,0,0,0,1,0,0,0,2.286941636,-0.530610698,-0.060000414,-0.410733695,0.054211388
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:40:43,3,8,160,0,2,3,4,2,0,0,-1.169143176,0.650804733,1,0,0,1.53699831,0,0,0,0,1,0,0,0,3.705831777,-0.530610698,0.099826686,-0.56850078,-0.55853622
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:41:17,3,8,161,0,2,3,4,1,0,0,-1.169143176,1.241310902,1,0,0,-2.171712807,0,0,0,0,0,0,0,1,-0.550838647,-0.530610698,-0.060000414,-0.476731878,0.360585192
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:42:13,3,8,162,0,2,3,4,1,0,0,-0.286264237,1.241310902,1,0,0,0.764350161,0,0,0,0,0,1,0,1,-0.550838647,0.931583555,-0.219827513,-0.068171696,0.973332799
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:43:01,3,8,163,0,2,3,4,1,0,0,0.596614701,1.241310902,1,0,0,-0.394622063,0,0,0,0,0,0,0,1,-0.550838647,2.393777807,-0.379654613,-0.664041007,-0.864910024
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:43:58,3,8,164,0,2,3,4,2,0,0,1.18520066,1.241310902,1,0,0,1.459733495,0,1,0,0,0,0,0,0,-0.550838647,-0.530610698,-0.219827513,-0.194511076,0.054211388
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:44:59,3,8,165,0,2,3,4,1,0,0,1.18520066,2.422323239,1,0,0,-0.780946138,0,0,0,0,0,0,0,1,-0.550838647,0.931583555,-0.379654613,0.083728884,-0.252162416
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:45:37,3,8,166,0,2,3,4,1,0,0,1.18520066,1.241310902,1,0,0,0.223496456,0,0,0,0,0,0,0,0,0.868051494,-0.530610698,-0.539481713,-0.128093856,-0.864910024
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:46:10,3,8,167,0,2,3,4,1,1,0,2.362372578,1.241310902,1,0,0,-0.394622063,0,0,0,0,0,0,0,0,-0.550838647,0.931583555,-0.699308813,-0.0078305,0.360585192
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:47:19,3,9,168,0,2,4,4,1,0,0,-1.169143176,-1.120713773,2,0,0,-0.780946138,0,0,0,0,0,1,0,0,0.868051494,-0.530610698,-0.859135913,4.081123605,2.505201819
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:48:21,3,9,169,0,2,4,4,2,0,0,-0.286264237,-1.120713773,2,0,0,0.532555716,0,0,0,0,0,0,0,0,-0.550838647,-0.530610698,-0.699308813,-0.314145878,-0.864910024
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:48:49,3,9,170,0,2,4,4,2,0,0,-0.286264237,-0.23495452,2,0,0,0.300761271,0,0,0,0,0,0,0,0,-0.550838647,0.931583555,-0.539481713,0.669331811,-0.864910024
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:49:15,3,9,171,0,2,4,4,2,0,0,-0.286264237,0.650804733,2,0,0,0.532555716,0,1,0,0,0,0,0,0,-0.550838647,2.393777807,-0.379654613,-0.1855018,-0.864910024
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:49:40,3,9,172,0,2,4,4,1,0,0,-0.286264237,1.241310902,2,0,0,0.918879791,1,0,0,0,0,0,0,0,-0.550838647,-0.530610698,-0.539481713,0.171516944,0.054211388
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:50:15,3,9,173,0,2,4,4,1,0,0,0.596614701,1.241310902,2,0,0,-1.630859103,0,0,0,0,0,1,0,0,-0.550838647,0.931583555,-0.699308813,-0.656498358,0.666958996
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:51:13,3,9,174,0,2,4,4,2,0,0,1.18520066,1.241310902,2,0,0,0.378026086,0,0,0,0,0,0,0,0,0.868051494,-0.530610698,-0.539481713,3.018238578,2.198828015
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:52:05,3,9,175,0,2,4,4,2,2,0,1.18520066,2.422323239,2,0,0,-1.090005398,0,1,0,0,0,0,0,0,-0.550838647,0.931583555,-0.379654613,-0.048477,2.198828015
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:54:18,3,10,176,0,2,4,5,1,0,0,-1.169143176,-1.120713773,1,0,0,1.38246868,0,0,0,0,0,0,0,0,-0.550838647,2.393777807,-0.539481713,-0.677450162,-0.864910024
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:54:39,3,10,177,0,2,4,5,1,0,0,-0.286264237,-1.120713773,1,0,0,-1.553594288,1,0,0,0,0,0,0,0,0.868051494,-0.530610698,-0.699308813,0.100280809,0.360585192
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:55:26,3,10,178,0,2,4,5,1,0,0,0.596614701,-1.120713773,1,0,0,0.609820531,0,0,0,0,0,0,0,0,-0.550838647,-0.530610698,-0.859135913,0.427338473,-0.252162416
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:55:56,3,10,179,0,2,4,5,1,1,0,1.18520066,-1.120713773,1,0,0,1.305203865,0,0,0,0,0,0,0,0,0.868051494,-0.530610698,-1.018963013,-0.501245489,-0.252162416
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:56:42,3,11,180,0,2,5,5,2,0,0,-1.169143176,-1.120713773,2,0,0,1.305203865,0,1,0,0,0,0,0,0,-0.550838647,0.931583555,-0.859135913,-0.271404197,-0.252162416
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:57:08,3,11,181,0,2,5,5,2,0,0,-1.169143176,-0.23495452,2,0,0,-0.240092434,0,0,0,0,0,0,0,0,-0.550838647,2.393777807,-0.699308813,0.795042636,0.973332799
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:57:58,3,11,182,0,2,5,5,1,0,0,-1.169143176,0.650804733,2,0,0,-0.394622063,0,0,0,0,0,0,0,0,-0.550838647,3.855972059,-0.859135913,0.126889601,-0.55853622
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,02:59:07,3,11,184,0,2,5,5,2,2,0,-0.286264237,1.241310902,2,0,0,0.300761271,0,0,0,0,1,0,0,0,-0.550838647,0.931583555,-0.539481713,0.455832926,2.198828015
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,03:01:13,3,12,185,0,2,5,6,1,0,0,-1.169143176,-1.120713773,1,0,0,1.614263125,0,0,0,0,0,0,0,0,-0.550838647,2.393777807,-0.699308813,-0.690859317,-0.252162416
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,03:02:09,3,12,187,0,2,5,6,2,0,0,0.596614701,-1.120713773,1,0,0,0.841614976,0,0,0,0,0,0,0,0,-0.550838647,-0.530610698,-0.699308813,-0.424561886,0.054211388
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,03:02:41,3,12,188,0,2,5,6,1,0,0,0.596614701,-0.23495452,1,0,0,1.305203865,0,0,0,0,0,0,0,0,-0.550838647,0.931583555,-0.859135913,-0.593433427,-0.864910024
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,03:03:06,3,12,189,0,2,5,6,1,1,0,1.18520066,-0.23495452,1,0,0,-0.935475768,0,0,0,0,0,0,0,0,-0.550838647,2.393777807,-1.018963013,-0.393972251,-0.864910024
2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,03:04:09,3,13,190,0,2,6,6,1,0,0,-1.169143176,-1.120713773,2,0,0,-0.162827619,1,0,0,0,0,0,0,0,-0.550838647,3.855972059,-1.178790112,-0.708039796,4.343444642
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:00:00,1,1,1,0,0,0,0,1,0,0,-1.169143176,-1.120713773,2,0,0,-0.935475768,0,0,0,0,0,1,0,0,3.705831777,-0.530610698,-1.018963013,-0.182359029,-0.55853622
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:00:33,1,1,2,0,0,0,0,2,0,0,-0.286264237,-1.120713773,2,0,0,-0.626416508,0,0,0,0,0,0,0,0,-0.550838647,-0.530610698,-1.178790112,-0.574786322,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:01:04,1,1,3,0,0,0,0,2,0,0,-0.286264237,-0.23495452,2,0,0,0.300761271,0,0,0,0,1,0,0,0,0.868051494,-0.530610698,-1.018963013,-0.500616935,0.973332799
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:01:36,1,1,4,0,0,0,0,2,0,0,-0.286264237,0.650804733,2,0,0,1.150674235,0,0,0,0,0,0,0,0,-0.550838647,0.931583555,-0.859135913,-0.203310833,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:02:48,1,2,6,0,0,0,1,1,0,0,-1.169143176,-1.120713773,1,0,0,1.459733495,0,0,0,0,0,0,0,0,0.868051494,-0.530610698,-0.859135913,1.383788334,0.360585192
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:03:09,1,2,7,0,0,0,1,1,0,0,-0.286264237,-1.120713773,1,0,0,0.918879791,0,0,0,0,0,0,0,0,-0.550838647,0.931583555,-1.018963013,1.282172083,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:03:49,1,2,9,0,0,0,1,1,1,0,1.18520066,-1.120713773,1,0,0,-1.862653547,1,0,0,0,0,0,0,0,-0.550838647,-0.530610698,-1.018963013,2.311534223,0.360585192
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:04:55,1,3,10,0,0,1,1,2,0,0,-1.169143176,-1.120713773,2,0,0,1.614263125,0,0,0,0,0,0,0,0,-0.550838647,-0.530610698,-1.178790112,-0.53434934,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:05:29,1,3,11,0,0,1,1,2,0,0,-1.169143176,-0.23495452,2,0,0,-0.549151693,0,1,0,0,0,0,0,0,0.868051494,-0.530610698,-1.018963013,2.150205331,3.424323231
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:07:59,1,3,14,0,0,1,1,2,0,0,0.596614701,0.650804733,2,0,0,1.305203865,0,0,0,0,0,0,0,0,-0.550838647,-0.530610698,-1.178790112,-0.39522936,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:08:25,1,3,15,0,0,1,1,1,0,0,0.596614701,1.241310902,2,0,0,1.614263125,0,0,0,0,0,0,0,0,0.868051494,-0.530610698,-1.018963013,0.501298341,0.666958996
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:09:01,1,3,16,0,0,1,1,2,0,0,1.18520066,1.241310902,2,0,0,0.687085346,0,0,0,0,0,0,0,0,-0.550838647,-0.530610698,-1.178790112,0.011864196,-0.252162416
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:09:29,1,3,17,0,0,1,1,2,2,0,1.18520066,2.422323239,2,0,0,-0.549151693,0,0,0,0,0,0,0,0,0.868051494,-0.530610698,-1.018963013,-0.111332413,2.811575623
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:11:37,1,4,18,0,0,1,2,1,0,0,-1.169143176,-1.120713773,1,0,0,0.841614976,0,0,0,0,0,0,0,0,-0.550838647,0.931583555,-1.178790112,-0.690021245,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:12:07,1,4,20,0,0,1,2,1,0,0,0.596614701,-1.120713773,1,0,0,-1.399064658,0,0,0,0,0,0,0,0,-0.550838647,-0.530610698,-0.859135913,-0.291098893,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:12:36,1,4,21,0,0,1,2,2,0,0,1.18520066,-1.120713773,1,0,0,0.918879791,0,1,0,0,0,0,0,0,-0.550838647,0.931583555,-1.018963013,-0.181520957,0.054211388
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:13:04,1,4,22,0,0,1,2,1,1,0,1.18520066,-0.23495452,1,0,0,-1.476329473,0,0,0,0,0,0,0,0,-0.550838647,-0.530610698,-0.859135913,1.979448127,0.973332799
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:13:58,1,5,23,0,0,2,2,2,0,0,-1.169143176,-1.120713773,2,0,0,-0.471886878,0,1,0,0,0,0,0,0,0.868051494,-0.530610698,-1.018963013,-0.272451787,-0.252162416
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:14:53,1,5,25,0,0,2,2,2,0,0,-1.169143176,0.650804733,2,0,0,-0.703681323,0,1,0,0,0,0,0,0,-0.550838647,0.931583555,-1.018963013,-0.517797414,-0.252162416
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:17:23,1,6,28,0,0,2,3,1,0,0,-1.169143176,-0.23495452,1,0,0,1.305203865,0,0,0,0,0,0,0,0,-0.550838647,2.393777807,-0.859135913,-0.617947038,-0.252162416
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:17:47,1,6,29,0,0,2,3,2,0,0,-0.286264237,-0.23495452,1,0,0,0.532555716,0,0,0,0,0,0,0,0,-0.550838647,-0.530610698,-0.699308813,-0.516959342,0.666958996
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:18:19,1,6,30,0,0,2,3,2,0,0,-0.286264237,0.650804733,1,0,0,-1.553594288,0,1,0,0,0,0,0,0,0.868051494,-0.530610698,-0.539481713,-0.714534856,3.730697034
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:19:46,1,6,31,0,0,2,3,1,0,0,-0.286264237,1.241310902,1,0,0,1.07340942,1,0,0,0,0,0,0,1,-0.550838647,0.931583555,-0.699308813,0.726320718,0.973332799
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:20:54,1,6,33,0,0,2,3,1,0,0,1.18520066,1.241310902,1,0,0,-1.476329473,0,0,0,0,0,0,0,0,-0.550838647,0.931583555,-1.018963013,5.510455686,1.586080407
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:21:51,1,6,34,0,0,2,3,2,0,0,2.362372578,1.241310902,1,0,0,-1.708123918,0,0,0,0,1,0,0,0,-0.550838647,2.393777807,-0.859135913,-0.470865373,-0.55853622
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:23:41,1,6,36,0,0,2,3,2,0,0,2.362372578,1.241310902,1,0,0,0.687085346,0,0,0,0,1,0,0,0,-0.550838647,0.931583555,-0.859135913,-0.632613301,-0.55853622
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:24:05,1,6,37,0,0,2,3,2,0,0,1.18520066,1.241310902,1,0,0,-0.703681323,0,0,0,0,0,0,0,0,-0.550838647,-0.530610698,-0.699308813,-0.572272105,0.054211388
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:24:46,1,6,38,0,0,2,3,2,2,0,1.18520066,2.422323239,1,0,0,-2.248977622,0,0,0,0,1,0,0,1,-0.550838647,0.931583555,-0.539481713,-0.54712994,0.054211388
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:25:38,1,7,39,0,0,2,4,1,0,0,-1.169143176,-1.120713773,2,0,0,1.53699831,0,0,0,0,0,1,0,0,-0.550838647,2.393777807,-0.699308813,1.438053507,2.505201819
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:26:19,1,7,40,0,0,2,4,2,0,0,-0.286264237,-1.120713773,2,0,0,1.150674235,0,0,0,0,0,0,0,0,-0.550838647,3.855972059,-0.539481713,-0.058743384,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:27:06,1,7,42,0,0,2,4,2,0,0,-0.286264237,0.650804733,2,0,0,1.150674235,0,0,0,0,0,0,0,0,-0.550838647,0.931583555,-0.219827513,-0.477988986,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:29:30,1,8,44,0,0,2,5,2,0,0,-1.169143176,-1.120713773,1,0,0,1.22793905,0,0,0,0,1,0,0,0,2.286941636,-0.530610698,0.099826686,0.038682505,1.279706603
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:30:20,1,8,46,0,0,2,5,2,0,0,-0.286264237,-0.23495452,1,0,0,-1.090005398,0,0,0,0,0,0,0,0,-0.550838647,-0.530610698,0.099826686,-0.320640937,-0.55853622
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:30:51,1,8,47,0,0,2,5,2,0,0,-0.286264237,0.650804733,1,0,0,0.996144606,0,0,0,0,0,0,0,0,0.868051494,-0.530610698,0.259653786,-0.220072277,-0.55853622
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:31:24,1,8,48,0,0,2,5,1,0,0,-0.286264237,1.241310902,1,0,0,0.068966826,0,0,0,0,0,0,0,1,2.286941636,-0.530610698,0.099826686,-0.498102718,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:31:42,1,8,49,0,0,2,5,2,2,2,0.596614701,1.241310902,1,0,0,-1.167270213,0,1,0,0,0,0,0,1,3.705831777,-0.530610698,0.259653786,-0.491817177,0.054211388
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:34:40,2,1,52,0,1,0,0,2,0,0,-1.169143176,0.650804733,2,0,0,0.532555716,0,0,0,0,0,0,0,0,2.286941636,-0.530610698,0.739135086,-0.614175713,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:34:59,2,1,53,0,1,0,0,2,2,0,-1.169143176,1.241310902,2,0,0,1.150674235,0,0,0,0,0,0,0,0,-0.550838647,0.931583555,0.898962185,-0.379934543,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:35:44,2,2,54,0,1,0,1,1,0,0,-1.169143176,-1.120713773,1,0,0,0.918879791,0,0,0,0,0,0,0,0,-0.550838647,-0.530610698,0.739135086,-0.459970435,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:36:02,2,2,55,0,1,0,1,1,0,0,-0.286264237,-1.120713773,1,0,0,-2.017183177,0,0,0,0,0,0,0,0,0.868051494,-0.530610698,0.579307986,-0.562843793,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:36:29,2,2,56,0,1,0,1,1,0,0,0.596614701,-1.120713773,1,0,0,-1.476329473,0,0,0,0,0,1,0,0,-0.550838647,-0.530610698,0.419480886,-0.212320109,-0.252162416
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:37:00,2,2,57,0,1,0,1,2,0,0,1.18520066,-1.120713773,1,0,0,1.150674235,0,0,0,0,1,0,0,0,-0.550838647,0.931583555,0.579307986,-0.690440281,-0.55853622
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:37:21,2,2,58,0,1,0,1,2,0,0,1.18520066,-0.23495452,1,0,0,-0.008297989,0,1,0,0,0,0,0,0,-0.550838647,-0.530610698,0.739135086,0.136946467,0.054211388
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:38:01,2,2,59,0,1,0,1,1,1,0,1.18520066,0.650804733,1,0,0,-1.862653547,0,0,0,0,0,0,0,0,-0.550838647,0.931583555,0.579307986,-0.703430399,0.360585192
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:38:51,2,3,60,0,1,1,1,2,0,0,-1.169143176,-1.120713773,2,0,0,-0.858210953,0,0,0,0,1,0,0,0,-0.550838647,2.393777807,0.739135086,-0.657964984,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:39:25,2,3,61,0,1,1,1,2,0,0,-1.169143176,-0.23495452,2,0,0,-0.703681323,0,0,0,0,1,0,0,0,-0.550838647,3.855972059,0.898962185,-0.499569345,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:42:07,2,4,65,0,1,1,2,1,0,0,-0.286264237,-1.120713773,1,0,0,0.532555716,0,0,0,0,0,0,0,0,-0.550838647,0.931583555,0.898962185,-0.120551207,-0.252162416
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:42:31,2,4,66,0,1,1,2,1,0,0,0.596614701,-1.120713773,1,0,0,0.687085346,0,0,0,0,0,0,0,0,-0.550838647,-0.530610698,0.739135086,-0.630308603,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:42:47,2,4,67,0,1,1,2,1,1,0,1.18520066,-1.120713773,1,0,0,-2.558036882,0,0,0,0,0,1,0,0,-0.550838647,0.931583555,0.579307986,-0.671164621,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:43:28,2,5,68,0,1,2,2,1,0,0,-1.169143176,-1.120713773,2,0,0,-0.780946138,0,0,0,0,0,1,0,0,-0.550838647,-0.530610698,0.419480886,-0.501035971,1.279706603
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:44:13,2,5,69,0,1,2,2,2,0,0,-0.286264237,-1.120713773,2,0,0,1.22793905,0,0,0,0,0,0,0,0,0.868051494,-0.530610698,0.579307986,-0.338659488,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:44:50,2,5,70,0,1,2,2,1,0,0,-0.286264237,-0.23495452,2,0,0,0.378026086,0,0,0,0,0,1,0,0,-0.550838647,-0.530610698,0.419480886,0.099023701,-0.55853622
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:45:18,2,5,71,0,1,2,2,2,0,0,0.596614701,-0.23495452,2,0,0,-1.399064658,0,0,0,0,1,0,0,0,-0.550838647,-0.530610698,0.579307986,-0.710344495,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:46:15,2,5,73,0,1,2,2,2,2,0,0.596614701,1.241310902,2,0,0,-0.935475768,0,0,0,0,0,0,0,0,-0.550838647,-0.530610698,0.898962185,-0.430218873,0.360585192
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:48:00,2,6,74,0,1,2,3,2,0,0,-1.169143176,-1.120713773,1,0,0,-1.012740583,0,0,0,0,1,0,0,0,-0.550838647,0.931583555,1.058789285,0.570020259,0.666958996
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:49:16,2,6,76,0,1,2,3,2,0,0,-0.286264237,-0.23495452,1,0,0,-1.785388732,0,1,0,0,0,0,0,0,2.286941636,-0.530610698,1.058789285,-0.266166246,0.666958996
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:49:59,2,6,77,0,1,2,3,2,0,0,-0.286264237,0.650804733,1,0,0,0.841614976,0,1,0,0,0,0,0,0,-0.550838647,-0.530610698,1.218616385,-0.624232579,0.054211388
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:50:36,2,6,78,0,1,2,3,2,2,0,-0.286264237,1.241310902,1,0,0,-1.321799843,0,0,0,0,1,0,0,1,0.868051494,-0.530610698,1.378443485,1.136138008,8.019930289
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:52:22,2,7,79,0,1,2,4,1,0,0,-1.169143176,-1.120713773,2,0,0,-1.630859103,0,0,0,0,0,0,0,0,2.286941636,-0.530610698,1.218616385,0.359873663,-0.55853622
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:53:26,2,7,81,0,1,2,4,2,0,0,-0.286264237,-0.23495452,2,0,0,0.687085346,0,0,0,0,0,0,0,0,-0.550838647,0.931583555,1.538270585,0.225991634,-0.252162416
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,00:54:22,2,7,83,0,1,2,4,2,2,0,-0.286264237,1.241310902,2,0,0,-0.626416508,0,0,0,0,1,0,0,0,-0.550838647,3.855972059,1.857924784,-0.465417904,-0.864910024
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,24:56:34,2,8,84,0,1,2,5,2,0,0,-1.169143176,-1.120713773,1,0,0,0.609820531,0,0,0,0,0,0,0,0,-0.550838647,-0.530610698,2.017751884,-0.150931323,0.054211388
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,24:57:00,2,8,85,0,1,2,5,1,0,0,-1.169143176,-0.23495452,1,0,0,-1.553594288,1,0,0,0,0,0,0,0,0.868051494,-0.530610698,1.857924784,-0.033601219,-0.252162416
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,24:57:30,2,8,86,0,1,2,5,1,0,0,-0.286264237,-0.23495452,1,0,0,-0.935475768,0,0,0,0,0,1,0,0,2.286941636,-0.530610698,1.698097685,-0.116151328,-0.252162416
2023-wimbledon-1303,Frances Tiafoe,Grigor Dimitrov,24:58:22,2,8,87,0,1,2,5,1,0,0,0.596614701,-0.23495452,1,0,0,0.609820531,1,0,0,0,0,0,0,0,3.705831777,-0.530610698,1.538270585,0.447871241,0.360585192
