elapsed_time_seconds,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,point_victor
3462,0.570109999,1.161538077,-0.774960513,1
3486,0.614949426,1.255676667,-0.774960513,1
3507,0.654806695,1.339355413,-0.774960513,1
3556,0.654806695,1.339355413,-0.774960513,0
3582,0.654806695,1.339355413,-0.774960513,0
3597,0.654806695,1.339355413,-0.774960513,0
3622,0.654806695,1.339355413,-0.774960513,0
3718,0.690468462,1.414225871,-0.774960513,1
3736,0.722564053,1.161538077,-0.774960513,0
3765,0.75160292,1.237745507,-0.774960513,1
3784,0.778001891,1.307024989,-0.774960513,1
3803,0.802105298,1.370280168,-0.774960513,1
3843,0.802105298,1.370280168,-0.774960513,0
3882,0.802105298,1.370280168,-0.774960513,1
3910,0.802105298,1.370280168,-0.774960513,1
3958,0.802105298,1.370280168,-0.774960513,0
3976,0.802105298,1.370280168,-0.774960513,1
4009,0.802105298,1.370280168,-0.774960513,0
4036,0.802105298,1.370280168,-0.774960513,1
4080,0.802105298,1.370280168,-0.774960513,0
4103,0.802105298,1.370280168,-0.774960513,0
4137,0.802105298,1.370280168,-0.774960513,0
4265,0.824200089,1.428264082,-0.774960513,1
4286,0.844527296,1.481609283,-0.774960513,1
4320,0.844527296,1.481609283,-0.925139118,0
4354,0.844527296,1.481609283,-1.055293909,0
4397,0.863290872,1.284642387,-1.055293909,0
4420,0.863290872,1.284642387,-1.169179352,0
4478,0.863290872,1.284642387,-1.169179352,1
4544,0.863290872,1.284642387,-1.169179352,0
4574,0.863290872,1.284642387,-1.169179352,0
4606,0.863290872,1.284642387,-1.169179352,0
4628,0.863290872,1.284642387,-1.169179352,0
4740,0.880664553,1.339355413,-1.169179352,1
4770,0.896797257,1.390160367,-1.169179352,1
4798,0.701535907,1.216722768,-1.169179352,1
4831,0.722564053,1.268228479,-1.169179352,1
4861,0.722564053,1.268228479,-1.169179352,0
4882,0.722564053,1.268228479,-1.169179352,0
4899,0.722564053,1.268228479,-1.169179352,0
4915,0.722564053,1.268228479,-1.169179352,1
4957,0.722564053,1.268228479,-1.169179352,0
5074,0.722564053,1.268228479,-1.269666506,0
5130,0.722564053,1.268228479,-1.055293909,1
5164,0.742235544,1.316411241,-1.055293909,1
5183,0.760677566,1.36158258,-1.055293909,1
5212,0.778001891,1.404016263,-1.055293909,1
5246,0.778001891,1.404016263,-1.055293909,1
5274,0.778001891,1.404016263,-1.055293909,1
5307,0.778001891,1.404016263,-1.055293909,0
5329,0.778001891,1.404016263,-1.055293909,0
5348,0.778001891,1.404016263,-1.055293909,0
5412,0.778001891,1.404016263,-1.055293909,0
5430,0.778001891,1.404016263,-1.055293909,0
5539,0.794307137,1.443953847,-1.055293909,1
5575,0.794307137,1.443953847,-0.863486849,1
5622,0.809680655,1.481609283,-0.863486849,1
5638,0.654806695,1.339355413,-0.863486849,1
5672,0.654806695,1.339355413,-0.863486849,0
6220,0.508304301,1.204790943,-0.863486849,1
6236,0.529990511,1.245767342,-0.863486849,1
6261,0.550564607,1.284642387,-0.863486849,1
6279,0.550564607,1.284642387,-0.690860495,1
6338,0.550564607,1.284642387,-0.690860495,1
6397,0.550564607,1.284642387,-0.690860495,0
6416,0.550564607,1.284642387,-0.690860495,0
6445,0.550564607,1.284642387,-0.690860495,1
6484,0.550564607,1.284642387,-0.690860495,0
6502,0.550564607,1.284642387,-0.690860495,0
6567,0.570109999,1.32157368,-0.690860495,1
6586,0.439966294,1.200571151,-0.690860495,0
6607,0.439966294,1.200571151,-0.794984327,0
6649,0.461214246,1.237745507,-0.794984327,1
6685,0.481473921,1.124320495,-0.794984327,0
6720,0.481473921,1.124320495,-0.889642357,0
6832,0.481473921,1.124320495,-0.889642357,0
6849,0.481473921,1.124320495,-0.889642357,0
6867,0.481473921,1.124320495,-0.889642357,0
6896,0.481473921,1.124320495,-0.889642357,0
6937,0.362218107,1.016051165,-0.889642357,1
6952,0.383777266,1.054847675,-0.889642357,1
6970,0.40439907,1.09195738,-0.889642357,1
6988,0.40439907,1.09195738,-0.738395288,1
7094,0.40439907,1.09195738,-0.738395288,0
7110,0.40439907,1.09195738,-0.738395288,1
7153,0.40439907,1.09195738,-0.738395288,1
7192,0.40439907,1.09195738,-0.738395288,0
7215,0.40439907,1.09195738,-0.738395288,0
7233,0.40439907,1.09195738,-0.738395288,0
7264,0.424143351,1.127487949,-0.738395288,1
7285,0.424143351,1.127487949,-0.599752141,1
7319,0.424143351,1.127487949,-0.472200446,1
7358,0.316019908,1.028175075,-0.472200446,1
7453,0.316019908,1.028175075,-0.472200446,0
7470,0.316019908,1.028175075,-0.472200446,0
7488,0.316019908,1.028175075,-0.472200446,0
7523,0.316019908,1.028175075,-0.472200446,0
7587,0.336761956,1.063557096,-0.472200446,1
7610,0.234711079,0.969495353,-0.472200446,1
7626,0.256234005,1.004640427,-0.472200446,1
7644,0.276929125,1.038433767,-0.472200446,1
7739,0.276929125,1.038433767,-0.472200446,0
7771,0.276929125,1.038433767,-0.472200446,0
7816,0.276929125,1.038433767,-0.472200446,0
7856,0.276929125,1.038433767,-0.472200446,0
0,-4.765781896,-3.639530008,-2.877460983,1
41,-4.765781896,-3.639530008,-2.877460983,0
75,-4.765781896,-3.639530008,-2.877460983,0
126,-4.765781896,-3.639530008,-2.877460983,0
158,-4.765781896,-3.639530008,-2.877460983,0
235,-4.765781896,-3.639530008,2.589040238,1
300,1.332380269,2.761894105,2.589040238,1
329,1.332380269,2.761894105,2.589040238,1
364,1.332380269,-0.438817951,2.589040238,0
394,1.332380269,-1.50572197,2.589040238,0
427,1.332380269,-1.50572197,2.589040238,1
505,1.332380269,-0.438817951,2.589040238,1
530,1.332380269,0.20132446,2.589040238,1
568,1.332380269,0.20132446,2.589040238,1
669,1.332380269,0.20132446,2.589040238,0
704,1.332380269,0.20132446,2.589040238,0
726,1.332380269,0.20132446,2.589040238,1
806,1.332380269,0.20132446,2.589040238,0
830,1.332380269,0.20132446,2.589040238,0
849,1.332380269,0.20132446,2.589040238,1
893,1.332380269,0.20132446,2.589040238,0
913,1.332380269,0.20132446,2.589040238,0
1018,1.332380269,-0.438817951,2.589040238,0
1048,1.332380269,0.018426628,2.589040238,1
1082,1.332380269,-0.438817951,2.589040238,0
1114,0.654806695,-0.794452624,2.589040238,1
1146,0.654806695,-0.794452624,1.222414933,0
1200,0.722564053,-1.078960363,1.222414933,0
1237,0.722564053,-1.078960363,1.222414933,1
1286,0.722564053,-1.078960363,1.222414933,0
1320,0.722564053,-1.078960363,1.222414933,0
1348,0.722564053,-1.078960363,1.222414933,0
1367,0.722564053,-1.078960363,1.222414933,0
1480,0.778001891,-0.729791775,1.222414933,1
1501,0.824200089,-0.438817951,1.222414933,1
1528,0.394201475,-0.685026571,1.222414933,1
1546,0.394201475,-0.685026571,1.495739994,1
1590,0.394201475,-0.685026571,1.495739994,0
1616,0.394201475,-0.685026571,1.495739994,0
1644,0.394201475,-0.685026571,1.495739994,1
1666,0.394201475,-0.685026571,1.495739994,0
1704,0.394201475,-0.685026571,1.495739994,0
1822,0.025631234,-0.896062531,1.495739994,1
1857,0.025631234,-0.896062531,1.677956701,1
1888,0.112747836,-0.652198755,1.677956701,1
1943,0.188974863,-0.438817951,1.677956701,1
1987,0.188974863,-0.438817951,1.677956701,0
2029,0.188974863,-0.438817951,1.677956701,0
2062,0.188974863,-0.438817951,1.677956701,0
2126,0.188974863,-0.438817951,1.677956701,0
2253,-0.102481417,-0.627095131,1.677956701,1
2301,-0.361553666,-0.794452624,1.677956701,1
2324,-0.361553666,-0.794452624,1.027182746,0
2361,-0.272399248,-0.607276481,1.027182746,1
2400,-0.272399248,-0.607276481,0.53910228,1
2476,-0.272399248,-0.607276481,0.53910228,0
2502,-0.272399248,-0.607276481,0.53910228,1
2536,-0.272399248,-0.607276481,0.53910228,1
2562,-0.272399248,-0.607276481,0.53910228,0
2612,-0.272399248,-0.607276481,0.53910228,1
2662,-0.272399248,-0.607276481,0.53910228,1
2697,-0.272399248,-0.607276481,0.15948414,0
2770,-0.192160272,-0.438817951,0.15948414,1
2797,-0.192160272,-0.438817951,0.40243975,1
2855,-0.192160272,-0.438817951,0.601221612,1
2915,-0.192160272,-0.438817951,0.311331396,0
2965,-0.119563104,-0.286403092,0.311331396,1
3084,-0.119563104,-0.286403092,0.311331396,1
3107,-0.119563104,-0.286403092,0.311331396,0
3125,-0.119563104,-0.286403092,0.311331396,0
3159,-0.119563104,-0.286403092,0.311331396,0
3217,-0.119563104,-0.286403092,0.311331396,0
3286,-0.053565677,-0.147844128,0.311331396,1
3319,0.006692842,-0.02133377,0.311331396,1
3341,0.006692842,-0.02133377,0.486539768,1
3379,0.061929818,0.094634058,0.486539768,1
3484,0.061929818,0.094634058,0.486539768,0
3499,0.061929818,0.094634058,0.486539768,1
3535,0.061929818,0.094634058,0.486539768,0
3580,0.061929818,0.094634058,0.486539768,0
3620,0.061929818,0.094634058,0.486539768,0
3693,0.061929818,0.094634058,0.636718373,1
3724,0.061929818,0.094634058,0.766873164,1
3777,0.112747836,0.20132446,0.766873164,1
3923,0.112747836,0.20132446,0.766873164,1
3958,0.112747836,0.20132446,0.766873164,0
4018,0.112747836,0.20132446,0.766873164,0
4052,0.112747836,0.20132446,0.766873164,1
4230,0.112747836,0.20132446,0.880758606,1
4275,-0.074887923,0.053599288,0.880758606,1
4331,-0.074887923,0.053599288,0.981245761,1
4367,-0.074887923,0.053599288,1.070567677,1
4420,-0.074887923,0.053599288,1.070567677,0
4434,-0.074887923,0.053599288,1.070567677,0
4462,-0.074887923,0.053599288,1.070567677,0
4478,-0.074887923,0.053599288,1.070567677,0
4589,-0.248624737,-0.083183278,1.070567677,1
4610,-0.409951778,-0.210195662,1.070567677,1
4630,-0.409951778,-0.210195662,1.150487285,1
4663,-0.409951778,-0.210195662,1.222414933,1
4769,-0.409951778,-0.210195662,1.222414933,0
4787,-0.409951778,-0.210195662,1.222414933,0
4805,-0.409951778,-0.210195662,1.222414933,0
4845,-0.409951778,-0.210195662,1.222414933,0
4889,-0.409951778,-0.210195662,1.287492328,1
4936,-0.409951778,-0.210195662,1.346653597,1
4966,-0.349871363,-0.107709808,1.346653597,1
4991,-0.349871363,-0.107709808,1.400670407,1
5132,-0.349871363,-0.107709808,1.400670407,1
5175,-0.349871363,-0.107709808,1.400670407,1
5202,-0.349871363,-0.107709808,1.400670407,0
5236,-0.349871363,-0.107709808,1.400670407,0
5303,-0.349871363,-0.107709808,1.450185817,1
5338,-0.293796308,-0.012056344,1.450185817,1
5369,-0.241338999,-0.129071623,1.450185817,0
5398,-0.192160272,-0.038728944,1.450185817,1
5432,-0.145962074,0.046138421,1.450185817,1
5524,-0.145962074,0.046138421,1.450185817,0
5557,-0.145962074,0.046138421,1.450185817,0
5589,-0.145962074,0.046138421,1.450185817,0
5626,-0.145962074,0.046138421,1.450185817,0
5685,-0.145962074,0.046138421,1.495739994,1
5715,-0.145962074,0.046138421,1.537790003,1
5749,-0.102481417,0.126013588,1.537790003,1
5773,-0.102481417,0.126013588,1.374262189,0
5806,-0.235718573,0.018426628,1.374262189,1
5944,-0.235718573,0.018426628,1.374262189,0
5992,-0.235718573,0.018426628,1.374262189,0
6010,-0.235718573,0.018426628,1.374262189,1
6044,-0.235718573,0.018426628,1.374262189,0
6064,-0.235718573,0.018426628,1.374262189,1
6110,-0.235718573,0.018426628,1.374262189,1
6143,-0.235718573,0.018426628,1.374262189,0
6189,-0.235718573,0.018426628,1.374262189,0
6217,-0.235718573,0.018426628,1.374262189,1
6251,-0.235718573,0.018426628,1.374262189,0
6288,-0.235718573,0.018426628,1.374262189,1
6342,-0.235718573,0.018426628,1.374262189,0
6363,-0.235718573,0.018426628,1.374262189,0
6437,-0.361553666,-0.083183278,1.374262189,1
6460,-0.361553666,-0.083183278,1.222414933,0
6533,-0.361553666,-0.083183278,1.081039901,0
6572,-0.315771667,-0.006289295,1.081039901,1
6609,-0.272399248,-0.101900893,1.081039901,0
6653,-0.272399248,-0.101900893,1.081039901,0
6668,-0.272399248,-0.101900893,1.081039901,0
6701,-0.272399248,-0.101900893,1.081039901,1
6762,-0.272399248,-0.101900893,1.081039901,0
6852,-0.272399248,-0.101900893,1.081039901,0
6873,-0.272399248,-0.101900893,1.081039901,1
6911,-0.272399248,-0.101900893,1.081039901,1
6938,-0.272399248,-0.101900893,1.081039901,1
7050,-0.387614188,-0.192609332,1.081039901,1
7069,-0.344614326,-0.278782349,1.081039901,0
7092,-0.303712019,-0.204619508,1.081039901,1
7125,-0.303712019,-0.204619508,0.949089872,0
7179,-0.303712019,-0.204619508,0.825652747,0
7240,-0.303712019,-0.204619508,0.709930443,1
7272,-0.303712019,-0.204619508,0.601221612,1
7301,-0.264757441,-0.133988232,0.601221612,1
7335,-0.264757441,-0.133988232,0.601221612,0
7353,-0.264757441,-0.133988232,0.601221612,0
7441,-0.264757441,-0.133988232,0.601221612,1
7496,-0.264757441,-0.133988232,0.601221612,0
7526,-0.264757441,-0.133988232,0.601221612,0
7569,-0.264757441,-0.133988232,0.601221612,0
7675,-0.264757441,-0.133988232,0.659686866,1
7756,-0.227614703,-0.066642131,0.659686866,1
7774,-0.227614703,-0.066642131,0.558625499,0
7810,-0.192160272,-0.002357216,0.558625499,1
7869,-0.192160272,-0.002357216,0.558625499,0
7887,-0.192160272,-0.002357216,0.558625499,1
7910,-0.192160272,-0.002357216,0.558625499,0
7937,-0.192160272,-0.002357216,0.558625499,0
7974,-0.192160272,-0.002357216,0.558625499,0
8081,-0.293796308,-0.083183278,0.558625499,1
8100,-0.293796308,-0.083183278,0.615025908,1
8161,-0.258444644,-0.02133377,0.615025908,1
8181,-0.258444644,-0.02133377,0.668377647,1
8241,-0.258444644,-0.02133377,0.668377647,1
8271,-0.258444644,-0.02133377,0.668377647,0
8315,-0.258444644,-0.02133377,0.668377647,0
8337,-0.258444644,-0.02133377,0.668377647,1
8380,-0.258444644,-0.02133377,0.668377647,1
8436,-0.258444644,-0.02133377,0.668377647,1
8547,-0.224597305,0.037883844,0.668377647,1
8576,-0.192160272,0.094634058,0.668377647,1
8603,-0.192160272,0.094634058,0.718921399,1
8650,-0.192160272,0.094634058,0.626706466,0
8684,-0.192160272,0.094634058,0.675764811,1
0,-4.765781896,-3.639530008,-2.877460983,0
24,-4.765781896,-3.639530008,-2.877460983,1
52,-4.765781896,-3.639530008,-2.877460983,1
91,-4.765781896,-3.639530008,-2.877460983,0
123,-4.765781896,-3.639530008,-2.877460983,1
177,-4.765781896,-3.639530008,-2.877460983,1
254,-4.765781896,-3.639530008,-2.877460983,0
307,-4.765781896,-3.639530008,-2.877460983,0
346,1.332380269,2.761894105,-2.877460983,1
371,1.332380269,2.761894105,-2.877460983,1
461,1.332380269,2.761894105,-2.877460983,1
488,1.332380269,0.628086067,-2.877460983,0
520,1.332380269,0.628086067,-2.877460983,0
596,1.332380269,0.628086067,-2.877460983,0
622,1.332380269,0.628086067,-2.877460983,1
662,1.332380269,0.628086067,-2.877460983,0
685,1.332380269,0.628086067,-2.877460983,1
747,1.332380269,0.628086067,-2.877460983,1
880,1.332380269,-0.438817951,-2.877460983,0
925,1.332380269,-0.438817951,-2.877460983,0
968,1.332380269,0.20132446,-2.877460983,1
994,1.332380269,0.20132446,-2.877460983,0
1060,1.332380269,0.20132446,-2.096532237,1
1106,1.332380269,0.20132446,-1.510835678,1
1179,1.332380269,0.20132446,-1.055293909,1
1219,1.332380269,-0.438817951,-1.055293909,0
1247,0.461214246,-0.896062531,-1.055293909,1
1315,0.461214246,-0.896062531,-0.690860495,1
1362,0.461214246,-0.896062531,-0.392687701,1
1398,0.570109999,-0.438817951,-0.392687701,1
1448,0.570109999,-0.438817951,-0.392687701,0
1482,0.570109999,-0.438817951,-0.392687701,0
1513,0.570109999,-0.438817951,-0.392687701,0
1548,0.570109999,-0.438817951,-0.392687701,1
1593,0.570109999,-0.438817951,-0.392687701,1
1618,0.570109999,-0.438817951,-0.392687701,0
1738,0.654806695,-0.794452624,-0.392687701,0
1763,0.722564053,-1.078960363,-0.392687701,0
1800,0.778001891,-1.311739421,-0.392687701,0
1822,0.824200089,-0.972269961,-0.392687701,1
1849,0.863290872,-1.177443811,-0.392687701,0
1893,0.863290872,-1.177443811,-0.392687701,0
1926,0.863290872,-1.177443811,-0.392687701,1
1952,0.863290872,-1.177443811,-0.392687701,0
1974,0.863290872,-1.177443811,-0.392687701,1
1997,0.863290872,-1.177443811,-0.392687701,0
2031,0.863290872,-1.177443811,-0.392687701,0
2132,0.863290872,-1.177443811,-0.144210373,1
2167,0.863290872,-1.177443811,0.066039674,1
2197,0.863290872,-1.177443811,-0.144210373,0
2242,0.896797257,-0.896062531,-0.144210373,1
2279,0.925836125,-1.078960363,-0.144210373,0
2304,0.951245134,-0.838906959,-0.144210373,1
2354,0.951245134,-0.838906959,-0.144210373,0
2379,0.951245134,-0.838906959,-0.144210373,1
2423,0.951245134,-0.838906959,-0.144210373,0
2458,0.951245134,-0.838906959,-0.144210373,0
2486,0.951245134,-0.838906959,-0.144210373,1
2517,0.951245134,-0.838906959,-0.144210373,1
2596,0.951245134,-0.838906959,-0.144210373,0
2633,0.951245134,-0.838906959,-0.144210373,0
2654,0.951245134,-0.838906959,-0.144210373,0
2805,0.614949426,-1.003649491,-0.144210373,1
2823,0.654806695,-1.150087297,-0.144210373,0
2849,0.369512559,-1.281110598,-0.144210373,1
2904,0.417655944,-1.078960363,-0.144210373,1
2923,0.461214246,-0.896062531,-0.144210373,1
2940,0.461214246,-0.896062531,-0.32642708,0
2990,0.461214246,-0.896062531,-0.485866699,0
3030,0.500812701,-1.020765598,-0.485866699,0
3334,0.500812701,-1.020765598,-0.485866699,0
3352,0.500812701,-1.020765598,-0.485866699,1
3394,0.500812701,-1.020765598,-0.485866699,0
3414,0.500812701,-1.020765598,-0.485866699,0
3442,0.500812701,-1.020765598,-0.485866699,0
3496,0.536967813,-0.856302133,-0.485866699,1
3521,0.536967813,-0.856302133,-0.30498982,1
3585,0.536967813,-0.856302133,-0.144210373,1
3636,0.536967813,-0.856302133,-0.288065668,0
3671,0.570109999,-0.972269961,-0.288065668,0
3702,0.570109999,-0.972269961,-0.144210373,1
3744,0.600600809,-0.822903398,-0.144210373,1
3777,0.600600809,-0.822903398,-0.144210373,0
3800,0.600600809,-0.822903398,-0.144210373,0
3848,0.600600809,-0.822903398,-0.144210373,1
3915,0.600600809,-0.822903398,-0.144210373,1
3960,0.600600809,-0.822903398,-0.144210373,0
4006,0.600600809,-0.822903398,-0.144210373,1
4045,0.600600809,-0.822903398,-0.144210373,1
4086,0.600600809,-0.822903398,-0.144210373,0
4110,0.600600809,-0.822903398,-0.144210373,1
4154,0.600600809,-0.822903398,-0.144210373,1
4276,0.628746173,-0.685026571,-0.144210373,1
4296,0.654806695,-0.557362842,-0.144210373,1
4366,0.461214246,-0.667440241,-0.144210373,1
4391,0.491254453,-0.769926095,-0.144210373,0
4435,0.491254453,-0.769926095,-0.014055582,1
4486,0.491254453,-0.769926095,-0.014055582,0
4513,0.491254453,-0.769926095,-0.014055582,1
4546,0.491254453,-0.769926095,-0.014055582,0
4574,0.491254453,-0.769926095,-0.014055582,1
4612,0.491254453,-0.769926095,-0.014055582,1
4652,0.491254453,-0.769926095,-0.014055582,0
4672,0.491254453,-0.769926095,-0.014055582,0
4714,0.491254453,-0.769926095,-0.014055582,0
4827,0.491254453,-0.769926095,0.104266956,1
4857,0.491254453,-0.769926095,-0.025373389,0
4986,0.316019908,-0.865579559,-0.025373389,1
5006,0.316019908,-0.865579559,-0.144210373,0
5112,0.348805726,-0.748564279,-0.144210373,1
5134,0.379542431,-0.638862455,-0.144210373,1
5161,0.408416305,-0.535809226,-0.144210373,1
5215,0.408416305,-0.535809226,-0.144210373,0
5236,0.408416305,-0.535809226,-0.144210373,0
5283,0.408416305,-0.535809226,-0.144210373,1
5319,0.408416305,-0.535809226,-0.144210373,1
5348,0.408416305,-0.535809226,-0.144210373,1
5384,0.408416305,-0.535809226,-0.144210373,1
5489,0.435591715,-0.438817951,-0.144210373,1
5513,0.286981041,-0.530266867,-0.144210373,1
5530,0.316019908,-0.438817951,-0.144210373,1
5573,0.316019908,-0.438817951,-0.034880348,1
5712,0.316019908,-0.438817951,-0.034880348,0
5732,0.316019908,-0.438817951,-0.034880348,1
5767,0.316019908,-0.438817951,-0.034880348,0
5785,0.316019908,-0.438817951,-0.034880348,1
5816,0.316019908,-0.438817951,-0.034880348,0
5882,0.316019908,-0.438817951,-0.034880348,0
5948,0.178673914,-0.525323683,-0.034880348,1
5966,0.178673914,-0.525323683,-0.144210373,0
6000,0.178673914,-0.525323683,-0.042978868,1
6041,0.048556655,-0.607276481,-0.042978868,1
6065,0.08147521,-0.520887491,-0.042978868,1
6109,0.08147521,-0.520887491,-0.042978868,1
6166,0.08147521,-0.520887491,-0.042978868,0
6193,0.08147521,-0.520887491,-0.042978868,0
6248,0.08147521,-0.520887491,-0.042978868,0
6268,0.08147521,-0.520887491,-0.042978868,0
6382,0.08147521,-0.520887491,0.051021814,1
6417,-0.039706218,-0.598853554,0.051021814,1
6441,-0.039706218,-0.598853554,-0.049960351,0
6489,-0.039706218,-0.598853554,-0.144210373,0
6529,-0.039706218,-0.598853554,-0.056040998,1
6566,-0.006240694,-0.673016395,-0.056040998,0
6594,-0.006240694,-0.673016395,0.026617791,1
6630,0.025631234,-0.743647671,0.026617791,0
6693,0.025631234,-0.743647671,-0.061384596,0
6742,0.025631234,-0.743647671,-0.061384596,0
6766,0.025631234,-0.743647671,-0.061384596,0
6798,0.025631234,-0.743647671,-0.061384596,1
6822,0.025631234,-0.743647671,-0.061384596,1
6855,0.025631234,-0.743647671,-0.061384596,1
6923,0.025631234,-0.743647671,-0.061384596,1
7072,0.056020746,-0.810993772,-0.061384596,0
7110,0.056020746,-0.810993772,0.016569075,1
7149,-0.053565677,-0.875278686,0.016569075,1
7174,-0.022766879,-0.936706494,0.016569075,0
7252,-0.022766879,-0.936706494,0.016569075,1
7289,-0.022766879,-0.936706494,0.016569075,0
7307,-0.022766879,-0.936706494,0.016569075,1
7347,-0.022766879,-0.936706494,0.016569075,0
7372,-0.022766879,-0.936706494,0.016569075,0
7395,-0.022766879,-0.936706494,0.016569075,0
7524,0.006692842,-0.995463526,0.016569075,0
7558,-0.094849174,-1.05172026,0.016569075,1
7571,-0.192160272,-1.105632963,0.016569075,1
7589,-0.192160272,-1.105632963,0.090068251,1
7614,-0.1610472,-1.157345148,0.090068251,0
7637,-0.1610472,-1.157345148,0.007636884,0
7680,-0.131178651,-1.078960363,0.007636884,1
7699,-0.102481417,-1.129167611,0.007636884,0
7728,-0.102481417,-1.129167611,0.077404542,1
7762,-0.074887923,-1.054339501,0.077404542,1
7806,-0.074887923,-1.054339501,0.077404542,0
7839,-0.074887923,-1.054339501,0.077404542,1
7870,-0.074887923,-1.054339501,0.077404542,1
7908,-0.074887923,-1.054339501,0.077404542,1
7955,-0.074887923,-1.054339501,0.077404542,1
8062,-0.048335693,-0.982335093,0.077404542,1
8111,-0.022766879,-0.912997515,0.077404542,1
8146,0.00187216,-0.962570833,0.077404542,0
8181,0.025631234,-0.896062531,0.077404542,1
8220,0.048556655,-0.831887853,0.077404542,1
8279,0.048556655,-0.831887853,0.077404542,1
8321,0.048556655,-0.831887853,0.077404542,1
8408,0.048556655,-0.831887853,0.077404542,1
8514,0.070691545,-0.880295476,0.077404542,0
8547,0.0920761,-0.81856345,0.077404542,1
8590,0.112747836,-0.758889157,0.077404542,1
8619,0.13274181,-0.806112778,0.077404542,0
8666,0.152090818,-0.748564279,0.077404542,1
8694,0.170825571,-0.692842718,0.077404542,1
8832,0.170825571,-0.692842718,0.077404542,1
8867,0.170825571,-0.692842718,0.077404542,1
8891,0.170825571,-0.692842718,0.077404542,1
8925,0.170825571,-0.692842718,0.077404542,0
8951,0.170825571,-0.692842718,0.077404542,0
9010,0.170825571,-0.692842718,0.077404542,0
9059,0.170825571,-0.692842718,0.077404542,0
9086,0.170825571,-0.692842718,0.077404542,0
9144,0.188974863,-0.638862455,0.077404542,1
9171,0.206565716,-0.586543123,0.077404542,1
9195,0.206565716,-0.586543123,-0.000355077,1
9255,0.131227115,-0.6328005,-0.000355077,1
9295,0.131227115,-0.6328005,-0.000355077,1
9337,0.131227115,-0.6328005,-0.000355077,1
9362,0.131227115,-0.6328005,-0.000355077,0
9412,0.131227115,-0.6328005,-0.000355077,0
9445,0.131227115,-0.6328005,-0.000355077,0
9487,0.131227115,-0.6328005,-0.000355077,0
9605,0.131227115,-0.6328005,0.066039674,1
9639,0.131227115,-0.6328005,0.129114689,1
9679,0.131227115,-0.6328005,0.189112873,1
9718,0.131227115,-0.6328005,0.116099209,0
9755,0.058137429,-0.67767706,0.116099209,1
9833,0.058137429,-0.67767706,0.116099209,0
9869,0.058137429,-0.67767706,0.116099209,0
9911,0.058137429,-0.67767706,0.116099209,0
9933,0.058137429,-0.67767706,0.116099209,0
10030,0.076876294,-0.627095131,0.116099209,1
10084,0.076876294,-0.627095131,0.046481531,0
10130,0.095072004,-0.670753608,0.046481531,0
10157,0.025631234,-0.713164699,0.046481531,1
10181,0.025631234,-0.713164699,0.104266956,1
10216,0.025631234,-0.713164699,0.038006335,0
10260,0.04403615,-0.664220209,0.038006335,1
10295,0.061929818,-0.616635288,0.038006335,1
10320,0.079333249,-0.570354063,0.038006335,1
10358,0.079333249,-0.570354063,0.038006335,0
10396,0.079333249,-0.570354063,0.038006335,1
10419,0.079333249,-0.570354063,0.038006335,1
10456,0.079333249,-0.570354063,0.038006335,0
10502,0.079333249,-0.570354063,0.038006335,0
10532,0.079333249,-0.570354063,0.038006335,0
10633,0.01385872,-0.611829414,0.038006335,1
10651,0.01385872,-0.611829414,0.093463594,1
10681,0.031439007,-0.566846434,0.093463594,1
10718,0.031439007,-0.566846434,0.146560969,1
10791,0.031439007,-0.566846434,0.146560969,0
10820,0.031439007,-0.566846434,0.146560969,0
10853,0.031439007,-0.566846434,0.146560969,0
10876,0.031439007,-0.566846434,0.146560969,0
10981,-0.03168232,-0.607276481,0.146560969,1
10998,-0.03168232,-0.607276481,0.197445954,1
11039,-0.013967222,-0.563521019,0.197445954,1
11056,-0.013967222,-0.563521019,0.134692751,0
11090,0.003293643,-0.520887491,0.134692751,1
11124,0.003293643,-0.520887491,0.134692751,0
11148,0.003293643,-0.520887491,0.134692751,1
11196,0.003293643,-0.520887491,0.134692751,1
11232,0.003293643,-0.520887491,0.134692751,1
11260,0.003293643,-0.520887491,0.134692751,0
11302,0.003293643,-0.520887491,0.134692751,1
11405,-0.057074401,-0.560363979,0.134692751,1
11424,-0.039706218,-0.518835753,0.134692751,1
11447,-0.039706218,-0.518835753,0.183779701,1
11492,-0.039706218,-0.518835753,0.230941672,1
0,-4.765781896,-3.639530008,2.589040238,1
35,1.332380269,2.761894105,2.589040238,1
57,1.332380269,2.761894105,2.589040238,1
85,-1.716700814,-0.438817951,2.589040238,1
160,-1.716700814,-0.438817951,2.589040238,0
185,-1.716700814,-0.438817951,2.589040238,0
209,-1.716700814,-0.438817951,2.589040238,1
242,-1.716700814,-0.438817951,2.589040238,1
320,-1.716700814,-0.438817951,2.589040238,1
354,-1.716700814,-0.438817951,0.766873164,0
388,-0.700340453,0.628086067,0.766873164,1
404,-0.192160272,1.161538077,0.766873164,1
434,-0.192160272,1.161538077,-0.144210373,0
493,-0.192160272,1.161538077,0.40243975,1
531,0.112747836,1.481609283,0.40243975,1
636,0.112747836,1.481609283,0.40243975,0
680,0.112747836,1.481609283,0.40243975,0
739,0.112747836,1.481609283,0.40243975,0
765,0.112747836,1.481609283,0.40243975,1
788,0.112747836,1.481609283,0.40243975,0
