match_id,player1,player2,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,p1_unf_err_count2r,p2_unf_err_count2r,point_victor,elapsed_time_seconds
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,-0.429311023,-0.083183278,0.526209589,0.685186132,0.308951021,0.592391262,-0.589470429,-0.637767728,1,22479
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,-0.429311023,-0.083183278,0.526209589,0.692291065,0.267651187,0.592391262,-0.589470429,1.126979118,1,22604
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,-0.429311023,-0.083183278,0.526209589,0.699259364,0.295540293,0.592391262,-0.589470429,1.126979118,2,22630
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,-0.429311023,-0.083183278,0.526209589,0.699259364,0.295540293,0.503875701,-0.589470429,2.891725963,1,22651
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,-0.429311023,-0.083183278,0.526209589,0.706094933,0.255154844,0.503875701,-0.589470429,2.891725963,1,22689
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,-0.429311023,-0.083183278,0.526209589,0.706094933,0.255154844,0.556431815,1.212948767,2.891725963,2,22748
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,-0.429311023,-0.083183278,0.526209589,0.712801529,0.215531384,0.556431815,1.212948767,1.126979118,1,22785
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,1.332380269,2.761894105,-2.877460983,-4.803374034,-3.94493188,-2.859715628,1.212948767,-0.637767728,1,0
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,1.332380269,2.761894105,-2.877460983,-4.803374034,-3.94493188,-2.859715628,1.212948767,-0.637767728,2,15
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,1.332380269,2.761894105,-0.144210373,-4.803374034,-3.94493188,-2.859715628,1.212948767,-0.637767728,1,86
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,1.332380269,2.761894105,-0.144210373,-4.803374034,-3.94493188,-2.859715628,1.212948767,1.126979118,1,132
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,1.332380269,2.761894105,0.766873164,-4.803374034,-3.94493188,-2.859715628,-0.589470429,1.126979118,1,184
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,1.332380269,2.761894105,0.766873164,-4.803374034,-3.94493188,2.606120281,-0.589470429,1.126979118,2,245
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,1.332380269,2.761894105,0.766873164,1.416994155,3.168118217,2.606120281,-0.589470429,-0.637767728,2,285
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,1.332380269,2.761894105,0.766873164,1.416994155,3.168118217,2.606120281,-0.589470429,-0.637767728,2,342
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,1.332380269,2.761894105,0.766873164,1.416994155,3.168118217,2.606120281,-0.589470429,-0.637767728,2,364
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.628086067,0.766873164,1.416994155,3.168118217,2.606120281,-0.589470429,-0.637767728,1,425
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.192160272,1.161538077,0.766873164,1.416994155,3.168118217,2.606120281,-0.589470429,-0.637767728,1,453
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.192160272,1.161538077,-0.144210373,1.416994155,3.168118217,2.606120281,-0.589470429,-0.637767728,2,496
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,0.112747836,1.481609283,-0.144210373,1.416994155,3.168118217,2.606120281,-0.589470429,-0.637767728,1,558
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.628086067,-0.144210373,1.416994155,3.168118217,2.606120281,-0.589470429,-0.637767728,1,584
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.628086067,-0.144210373,1.416994155,3.168118217,2.606120281,-0.589470429,-0.637767728,2,684
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.628086067,-0.144210373,1.416994155,3.168118217,2.606120281,-0.589470429,-0.637767728,2,706
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.628086067,-0.144210373,1.416994155,3.168118217,0.784174978,-0.589470429,-0.637767728,1,732
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.628086067,-0.144210373,0.172920517,1.745508197,0.784174978,-0.589470429,-0.637767728,2,9448
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.628086067,-0.144210373,-0.656461908,0.797101518,0.784174978,-0.589470429,-0.637767728,2,9470
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.628086067,-0.690860495,-0.656461908,0.797101518,0.784174978,1.212948767,-0.637767728,2,9518
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.409951778,0.932915787,-0.690860495,-0.656461908,0.797101518,0.784174978,1.212948767,1.126979118,1,9552
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.192160272,1.161538077,-0.690860495,-0.656461908,0.797101518,0.784174978,1.212948767,1.126979118,1,9580
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.022766879,1.339355413,-0.690860495,-0.656461908,0.797101518,0.784174978,-0.589470429,1.126979118,1,9607
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,0.112747836,1.481609283,-0.690860495,-0.656461908,0.797101518,0.784174978,-0.589470429,-0.637767728,1,9634
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,0.112747836,1.481609283,-0.690860495,-0.360253899,1.135818189,0.784174978,-0.589470429,-0.637767728,2,9729
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,0.112747836,1.481609283,-0.690860495,-0.360253899,1.135818189,1.239661304,1.212948767,-0.637767728,2,9762
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,0.112747836,1.481609283,-0.690860495,-0.138097893,1.389855693,1.239661304,1.212948767,-0.637767728,2,9796
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,0.112747836,1.481609283,-0.690860495,-0.138097893,1.389855693,0.419785917,1.212948767,1.126979118,1,9834
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,0.112747836,1.481609283,-0.690860495,0.034690113,0.797101518,0.419785917,-0.589470429,1.126979118,1,9868
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,0.112747836,1.481609283,-0.690860495,0.172920517,0.322898178,0.419785917,-0.589470429,2.891725963,1,9896
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,0.112747836,1.481609283,-0.690860495,0.28601812,0.581554545,0.419785917,-0.589470429,1.126979118,2,9924
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,0.112747836,1.481609283,-0.690860495,-0.138097893,0.204347343,0.419785917,-0.589470429,2.891725963,1,9943
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,0.112747836,1.481609283,-0.690860495,-0.018475427,-0.114827982,0.419785917,-0.589470429,1.126979118,1,9972
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,0.112747836,1.481609283,-0.690860495,-0.360253899,-0.388406832,0.419785917,-0.589470429,1.126979118,2,10012
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,0.112747836,1.481609283,-0.690860495,-0.360253899,-0.388406832,-0.126797673,-0.589470429,1.126979118,1,10042
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,0.112747836,1.481609283,-0.690860495,-0.241770696,-0.625508502,-0.126797673,-0.589470429,1.126979118,1,10080
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.330754867,1.016051165,-0.690860495,-0.241770696,-0.625508502,-0.126797673,-0.589470429,1.126979118,1,10114
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.192160272,0.628086067,-0.690860495,-0.241770696,-0.625508502,-0.126797673,-0.589470429,-0.637767728,2,10134
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.074887923,0.299807908,-0.690860495,-0.241770696,-0.625508502,-0.126797673,-0.589470429,-0.637767728,2,10164
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,0.025631234,0.475671208,-0.690860495,-0.241770696,-0.625508502,-0.126797673,-0.589470429,-0.637767728,1,10204
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.293796308,0.20132446,-0.690860495,-0.241770696,-0.625508502,-0.126797673,-0.589470429,-0.637767728,2,10236
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.293796308,0.20132446,-1.055293909,-0.241770696,-0.625508502,-0.126797673,-0.589470429,-0.637767728,2,10268
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.293796308,0.20132446,-1.055293909,-0.241770696,-0.625508502,0.263619177,1.212948767,-0.637767728,2,10377
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.293796308,0.20132446,-1.055293909,-0.138097893,-0.388406832,0.263619177,1.212948767,-0.637767728,2,10412
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.293796308,0.20132446,-1.055293909,-0.04662189,-0.179199476,0.263619177,1.212948767,-0.637767728,2,10442
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.293796308,0.20132446,-1.055293909,-0.310885898,-0.388406832,0.263619177,-0.589470429,-0.637767728,2,10461
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.192160272,0.361360063,-1.055293909,-0.310885898,-0.388406832,0.263619177,-0.589470429,-0.637767728,1,10537
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.461196838,0.126013588,-1.055293909,-0.310885898,-0.388406832,0.263619177,-0.589470429,-0.637767728,1,10576
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.461196838,0.126013588,-1.315603491,-0.310885898,-0.388406832,0.263619177,-0.589470429,-0.637767728,2,10602
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.361553666,-0.083183278,-1.315603491,-0.310885898,-0.388406832,0.263619177,-0.589470429,-0.637767728,2,10647
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.272399248,0.066557636,-1.315603491,-0.310885898,-0.388406832,0.263619177,-0.589470429,-0.637767728,1,10714
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.49706838,-0.118746746,-1.315603491,-0.310885898,-0.388406832,0.263619177,-0.589470429,-0.637767728,1,10751
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.409951778,0.018426628,-1.315603491,-0.310885898,-0.388406832,0.263619177,-0.589470429,-0.637767728,1,10784
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.409951778,0.018426628,-1.315603491,-0.219944842,-0.201221303,0.263619177,-0.589470429,-0.637767728,2,10882
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.409951778,0.018426628,-1.315603491,-0.138097893,-0.032754327,0.263619177,-0.589470429,-0.637767728,2,10902
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.409951778,0.018426628,-1.315603491,-0.06404589,0.119668175,0.263619177,-0.589470429,-0.637767728,2,10920
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.409951778,0.018426628,-1.315603491,-0.06404589,0.119668175,-0.126797673,-0.589470429,-0.637767728,1,10940
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.409951778,0.018426628,-1.315603491,-0.279469897,-0.065086373,-0.126797673,-0.589470429,-0.637767728,2,11002
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.409951778,0.018426628,-1.510835678,-0.279469897,-0.065086373,-0.126797673,-0.589470429,-0.637767728,1,11040
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.330754867,0.143129695,-1.510835678,-0.279469897,-0.065086373,-0.126797673,-0.589470429,-0.637767728,1,11081
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.523582129,-0.02133377,-1.510835678,-0.279469897,-0.065086373,-0.126797673,-0.589470429,-0.637767728,1,11109
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.523582129,-0.02133377,-1.662682934,-0.279469897,-0.065086373,-0.126797673,-0.589470429,-0.637767728,1,11130
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.523582129,-0.02133377,-1.662682934,-0.279469897,-0.065086373,-0.430455224,-0.589470429,-0.637767728,1,11232
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.523582129,-0.02133377,-1.662682934,-0.279469897,-0.065086373,-0.126797673,-0.589470429,-0.637767728,2,11276
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.523582129,-0.02133377,-1.662682934,-0.476161381,-0.233775308,-0.126797673,-0.589470429,-0.637767728,2,11327
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.523582129,-0.02133377,-1.662682934,-0.3972799,-0.092029744,-0.126797673,-0.589470429,-0.637767728,2,11350
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.523582129,-0.02133377,-1.662682934,-0.3972799,-0.092029744,0.121649413,-0.589470429,-0.637767728,2,11375
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,-0.172091947,-1.662682934,-0.3972799,-0.092029744,0.121649413,-0.589470429,-0.637767728,1,11423
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,-0.172091947,-1.662682934,-0.324708938,0.038376174,0.121649413,-0.589470429,-0.637767728,2,12042
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,-0.172091947,-1.662682934,-0.496965288,-0.114827982,0.121649413,-0.589470429,-0.637767728,2,12069
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,-0.172091947,-1.662682934,-0.656461908,-0.256683682,0.121649413,-0.589470429,-0.637767728,2,12099
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,-0.172091947,-1.662682934,-0.656461908,-0.256683682,0.328688652,-0.589470429,-0.637767728,2,12116
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.619031624,-0.054732505,-1.662682934,-0.656461908,-0.256683682,0.328688652,-0.589470429,-0.637767728,1,12185
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.619031624,-0.054732505,-1.237510617,-0.656461908,-0.256683682,0.328688652,-0.589470429,-0.637767728,1,12209
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.54397732,0.053599288,-1.237510617,-0.656461908,-0.256683682,0.328688652,-0.589470429,-0.637767728,1,12248
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.474482595,0.153906503,-1.237510617,-0.656461908,-0.256683682,0.328688652,-0.589470429,-0.637767728,1,12277
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.474482595,0.153906503,-1.237510617,-0.582409906,-0.388406832,0.328688652,-0.589470429,-0.637767728,1,12309
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.474482595,0.153906503,-1.237510617,-0.513464938,-0.265768037,0.328688652,-0.589470429,-0.637767728,2,12339
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.474482595,0.153906503,-1.237510617,-0.656461908,-0.388406832,0.328688652,-0.589470429,-0.637767728,2,12365
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.474482595,0.153906503,-1.237510617,-0.656461908,-0.388406832,0.083426785,-0.589470429,-0.637767728,1,12390
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.474482595,0.153906503,-1.237510617,-0.790233267,-0.503133446,0.083426785,-0.589470429,-0.637767728,2,12429
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.474482595,0.153906503,-1.237510617,-0.915643916,-0.610689647,0.083426785,-0.589470429,-0.637767728,2,12452
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.409951778,0.247048918,-1.237510617,-0.915643916,-0.610689647,0.083426785,-0.589470429,-0.637767728,1,12551
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.560152817,0.113028955,-1.237510617,-0.915643916,-0.610689647,0.083426785,-0.589470429,-0.637767728,1,12577
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,-0.012056344,-1.237510617,-0.915643916,-0.610689647,0.083426785,-0.589470429,-0.637767728,1,12602
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,-0.012056344,-1.386597014,-0.915643916,-0.610689647,0.083426785,1.212948767,-0.637767728,2,12625
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.831483725,-0.129071623,-1.386597014,-0.915643916,-0.610689647,0.083426785,1.212948767,-0.637767728,1,12666
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.831483725,-0.129071623,-1.386597014,-1.03345392,-0.711727291,0.083426785,1.212948767,-0.637767728,2,12720
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.831483725,-0.129071623,-1.386597014,-0.961381917,-0.597614187,0.083426785,-0.589470429,-0.637767728,2,12754
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.831483725,-0.129071623,-1.386597014,-0.893428315,-0.490021833,0.083426785,-0.589470429,-0.637767728,2,12776
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.831483725,-0.129071623,-1.386597014,-1.002037919,-0.585991557,0.083426785,-0.589470429,-0.637767728,2,12799
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.763862975,-0.038728944,-1.386597014,-1.002037919,-0.585991557,0.083426785,-0.589470429,-0.637767728,1,12910
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.046138421,-1.386597014,-1.002037919,-0.585991557,0.083426785,-0.589470429,-0.637767728,1,12949
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.640554549,0.126013588,-1.386597014,-1.002037919,-0.585991557,0.083426785,-0.589470429,-0.637767728,1,12984
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.640554549,0.126013588,-1.055293909,-1.002037919,-0.585991557,0.083426785,-0.589470429,-0.637767728,1,13013
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.640554549,0.126013588,-1.055293909,-0.936658673,-0.676773727,0.083426785,-0.589470429,-0.637767728,1,13063
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.640554549,0.126013588,-1.055293909,-1.038414341,-0.762777889,0.083426785,-0.589470429,-0.637767728,1,13084
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.640554549,0.126013588,-1.055293909,-1.134951769,-0.844371581,0.083426785,-0.589470429,-0.637767728,2,13113
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.640554549,0.126013588,-1.055293909,-1.226662325,-0.921885589,0.083426785,-0.589470429,-0.637767728,2,13143
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.640554549,0.126013588,-1.055293909,-1.313899196,-0.995618425,0.083426785,-0.589470429,-0.637767728,2,13170
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.640554549,0.126013588,-1.055293909,-1.396981931,-1.065840174,0.083426785,-0.589470429,-0.637767728,2,13198
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.640554549,0.126013588,-0.774960513,-1.396981931,-1.065840174,0.083426785,-0.589470429,-0.637767728,1,13296
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.640554549,0.126013588,-0.534674746,-1.396981931,-1.065840174,0.083426785,-0.589470429,-0.637767728,1,13379
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.584184983,0.20132446,-0.534674746,-1.396981931,-1.065840174,0.083426785,-0.589470429,-0.637767728,1,13421
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.094634058,-0.534674746,-1.396981931,-1.065840174,0.083426785,-0.589470429,-0.637767728,1,13454
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.094634058,-0.534674746,-1.331540626,-0.967376026,0.083426785,-0.589470429,-0.637767728,2,13500
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.094634058,-0.534674746,-1.269073927,-0.87338752,0.083426785,-0.589470429,-0.637767728,2,13521
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.094634058,-0.534674746,-1.209383525,-0.783576281,0.083426785,-0.589470429,-0.637767728,2,13552
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.094634058,-0.534674746,-1.152288358,-0.697669879,0.083426785,-0.589470429,-0.637767728,2,13572
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.645402055,-0.006289295,-0.534674746,-1.152288358,-0.697669879,0.083426785,1.212948767,-0.637767728,2,13683
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.593355151,0.066557636,-0.534674746,-1.152288358,-0.697669879,0.083426785,1.212948767,-0.637767728,1,13720
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.593355151,0.066557636,-0.690860495,-1.152288358,-0.697669879,0.083426785,3.015367963,-0.637767728,2,13760
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.54397732,0.135668828,-0.690860495,-1.152288358,-0.697669879,0.083426785,1.212948767,-0.637767728,1,13804
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.649522435,0.041288857,-0.690860495,-1.152288358,-0.697669879,0.083426785,1.212948767,-0.637767728,1,13840
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.649522435,0.041288857,-0.485866699,-1.152288358,-0.697669879,0.083426785,-0.589470429,-0.637767728,1,13861
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.649522435,0.041288857,-0.485866699,-1.097622773,-0.615419069,0.083426785,-0.589470429,-0.637767728,2,13907
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.649522435,0.041288857,-0.485866699,-1.174825924,-0.684783919,0.083426785,-0.589470429,-0.637767728,2,13926
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.649522435,0.041288857,-0.485866699,-1.248877926,-0.751317551,0.083426785,-0.589470429,-0.637767728,2,13951
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.649522435,0.041288857,-0.485866699,-1.248877926,-0.751317551,-0.126797673,-0.589470429,1.126979118,1,13973
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.649522435,0.041288857,-0.485866699,-1.319967848,-0.815189837,-0.126797673,-0.589470429,1.126979118,2,14017
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.749919007,-0.048487213,-0.485866699,-1.319967848,-0.815189837,-0.126797673,-0.589470429,1.126979118,1,15201
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.749919007,-0.048487213,-0.626548716,-1.319967848,-0.815189837,-0.126797673,1.212948767,-0.637767728,2,15220
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.018426628,-0.626548716,-1.319967848,-0.815189837,-0.126797673,1.212948767,-0.637767728,1,15268
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.653067878,0.082228197,-0.626548716,-1.319967848,-0.815189837,-0.126797673,1.212948767,-0.637767728,1,15296
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.607944056,0.143129695,-0.626548716,-1.319967848,-0.815189837,-0.126797673,-0.589470429,-0.637767728,1,15319
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.059070591,-0.626548716,-1.319967848,-0.815189837,-0.126797673,-0.589470429,-0.637767728,1,15800
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.656150872,-0.02133377,-0.626548716,-1.319967848,-0.815189837,-0.126797673,-0.589470429,-0.637767728,2,15818
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.613841699,0.037883844,-0.626548716,-1.319967848,-0.815189837,-0.126797673,-0.589470429,-0.637767728,1,15867
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.613841699,0.037883844,-0.447904885,-1.319967848,-0.815189837,-0.126797673,-0.589470429,-0.637767728,1,15924
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,-0.038728944,-0.447904885,-1.319967848,-0.815189837,-0.126797673,-0.589470429,-0.637767728,1,15965
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,-0.038728944,-0.447904885,-1.266301927,-0.737085758,-0.126797673,-0.589470429,-0.637767728,2,16030
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,-0.038728944,-0.447904885,-1.334322544,-0.798775106,-0.126797673,-0.589470429,1.126979118,1,16052
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,-0.038728944,-0.447904885,-1.334322544,-0.798775106,-0.308992204,-0.589470429,1.126979118,1,16075
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,-0.038728944,-0.447904885,-1.282410908,-0.723928063,-0.308992204,-0.589470429,1.126979118,2,16113
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,-0.038728944,-0.447904885,-1.232421926,-0.651853132,-0.308992204,-0.589470429,-0.637767728,2,16133
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,-0.038728944,-0.447904885,-1.232421926,-0.651853132,-0.126797673,1.212948767,-0.637767728,2,16152
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.658856356,0.018426628,-0.447904885,-1.232421926,-0.651853132,-0.126797673,1.212948767,-0.637767728,1,16196
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.658856356,0.018426628,-0.575776258,-1.232421926,-0.651853132,-0.126797673,3.015367963,-0.637767728,2,16221
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.619031624,0.073295978,-0.575776258,-1.232421926,-0.651853132,-0.126797673,1.212948767,-0.637767728,1,16268
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.000495468,-0.575776258,-1.232421926,-0.651853132,-0.126797673,1.212948767,-0.637767728,1,16298
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.000495468,-0.690860495,-1.232421926,-0.651853132,-0.126797673,-0.589470429,-0.637767728,1,16332
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.000495468,-0.690860495,-1.232421926,-0.651853132,-0.287557553,-0.589470429,-0.637767728,1,16444
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.000495468,-0.690860495,-1.297348328,-0.711727291,-0.287557553,-0.589470429,-0.637767728,1,16480
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.000495468,-0.690860495,-1.359955929,-0.769463087,-0.287557553,-0.589470429,-0.637767728,2,16511
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.000495468,-0.690860495,-1.311237507,-0.700382713,-0.287557553,-0.589470429,-0.637767728,2,16540
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,-0.700340453,0.000495468,-0.690860495,-1.26419903,-0.756323216,-0.287557553,-0.589470429,1.126979118,1,16560
