elapsed_time_seconds,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,point_victor
4286,0.460014433,0.249943818,-0.287557553,0
4320,0.460014433,0.249943818,-0.287557553,1
4354,0.460014433,0.249943818,-0.287557553,1
4397,0.460014433,0.249943818,-0.287557553,1
4420,0.460014433,0.249943818,-0.287557553,1
4478,0.328429722,0.145071926,-0.287557553,0
4544,0.328429722,0.145071926,-0.126797673,1
4574,0.328429722,0.145071926,0.017040114,1
4606,0.354980074,0.218804762,0.017040114,1
4628,0.380266123,0.289026511,0.017040114,1
4740,0.380266123,0.289026511,0.017040114,0
4770,0.380266123,0.289026511,0.017040114,0
4798,0.380266123,0.289026511,0.017040114,0
4831,0.380266123,0.289026511,0.017040114,0
4861,0.404376077,0.355982132,0.017040114,1
4882,0.28601812,0.258234086,0.017040114,1
4899,0.172920517,0.164830398,0.017040114,1
4915,0.172920517,0.164830398,-0.126797673,0
4957,0.064740201,0.07548774,-0.126797673,1
5074,0.064740201,0.07548774,-0.126797673,1
5130,0.064740201,0.07548774,-0.126797673,0
5164,0.064740201,0.07548774,-0.126797673,0
5183,0.064740201,0.07548774,-0.126797673,0
5212,0.064740201,0.07548774,-0.126797673,0
5246,0.093511561,-0.010053103,-0.126797673,0
5274,0.093511561,-0.010053103,-0.256936624,0
5307,0.121084115,0.056158799,-0.256936624,1
5329,0.147531259,0.119668175,-0.256936624,1
5348,0.172920517,0.180637176,-0.256936624,1
5412,0.197314118,0.239215236,-0.256936624,1
5430,0.220769503,0.295540293,-0.256936624,1
5539,0.220769503,0.295540293,-0.256936624,0
5575,0.220769503,0.295540293,-0.256936624,0
5622,0.220769503,0.295540293,-0.256936624,0
5638,0.220769503,0.295540293,-0.256936624,0
5672,0.243339779,0.349739876,-0.256936624,1
6220,0.243339779,0.349739876,-0.256936624,0
6236,0.243339779,0.349739876,-0.256936624,0
6261,0.243339779,0.349739876,-0.256936624,0
6279,0.243339779,0.349739876,-0.256936624,0
6338,0.243339779,0.349739876,-0.37524476,0
6397,0.149882116,0.270208918,-0.37524476,1
6416,0.149882116,0.270208918,-0.483265233,1
6445,0.149882116,0.270208918,-0.582283999,0
6484,0.172920517,0.322898178,-0.582283999,1
6502,0.172920517,0.322898178,-0.454747828,1
6567,0.172920517,0.322898178,-0.454747828,0
6586,0.172920517,0.322898178,-0.454747828,1
6607,0.172920517,0.322898178,-0.454747828,1
6649,0.172920517,0.322898178,-0.454747828,0
6685,0.172920517,0.322898178,-0.454747828,1
6720,0.172920517,0.322898178,-0.454747828,1
6832,0.195136118,0.373705679,-0.454747828,1
6849,0.107442957,0.297940107,-0.454747828,1
6867,0.107442957,0.297940107,-0.337022131,1
6896,0.107442957,0.297940107,-0.228016857,1
6937,0.107442957,0.297940107,-0.228016857,0
6952,0.107442957,0.297940107,-0.228016857,0
6970,0.107442957,0.297940107,-0.228016857,0
6988,0.107442957,0.297940107,-0.228016857,0
7094,0.130021426,0.347425937,-0.228016857,1
7110,0.130021426,0.347425937,-0.322006099,0
7153,0.130021426,0.347425937,-0.409513324,0
7192,0.046404554,0.27467411,-0.409513324,1
7215,0.069247714,0.322898178,-0.409513324,1
7233,0.091341918,0.369541129,-0.409513324,1
7264,0.091341918,0.369541129,-0.409513324,0
7285,0.091341918,0.369541129,-0.409513324,0
7319,0.091341918,0.369541129,-0.409513324,0
7358,0.091341918,0.369541129,-0.409513324,0
7453,0.112723405,0.41467947,-0.409513324,1
7470,0.133426116,0.458384847,-0.409513324,1
7488,0.153481866,0.50072443,-0.409513324,1
7523,0.172920517,0.541761258,-0.409513324,1
7587,0.172920517,0.541761258,-0.409513324,0
7610,0.172920517,0.541761258,-0.409513324,0
7626,0.172920517,0.541761258,-0.409513324,0
7644,0.172920517,0.541761258,-0.409513324,0
7739,0.097522115,0.473781059,-0.409513324,1
7771,0.117215727,0.513995046,-0.409513324,1
7816,0.117215727,0.513995046,-0.308992204,1
7856,0.136330116,0.553026269,-0.308992204,1
0,-4.803374034,-3.94493188,-2.859715628,0
41,-4.803374034,-3.94493188,-0.126797673,1
75,1.416994155,3.168118217,-0.126797673,1
126,1.416994155,3.168118217,-0.126797673,1
158,1.416994155,3.168118217,0.784174978,1
235,1.416994155,3.168118217,0.784174978,0
300,1.416994155,3.168118217,0.784174978,0
329,1.416994155,3.168118217,0.784174978,0
364,1.416994155,3.168118217,0.784174978,1
394,1.416994155,3.168118217,0.784174978,1
427,1.416994155,3.168118217,0.784174978,0
505,1.416994155,3.168118217,0.784174978,0
530,1.416994155,3.168118217,0.784174978,0
568,1.416994155,0.797101518,0.784174978,0
669,1.416994155,0.797101518,1.239661304,1
704,-0.138097893,-0.388406832,1.239661304,1
726,-0.138097893,-0.388406832,0.419785917,0
806,0.172920517,0.322898178,0.419785917,1
830,-0.656461908,-0.388406832,0.419785917,1
849,-0.360253899,-0.896481839,0.419785917,0
893,-0.138097893,-0.388406832,0.419785917,1
913,0.034690113,0.006762618,0.419785917,1
1018,0.034690113,0.006762618,0.419785917,1
1048,0.034690113,0.006762618,0.419785917,0
1082,0.034690113,0.006762618,0.419785917,1
1114,0.034690113,0.006762618,0.419785917,0
1146,0.034690113,0.006762618,0.419785917,1
1200,0.034690113,0.006762618,0.419785917,1
1237,0.034690113,0.006762618,-0.126797673,0
1286,0.034690113,0.006762618,0.263619177,1
1320,0.172920517,0.322898178,0.263619177,1
1348,-0.279469897,-0.065086373,0.263619177,1
1367,-0.138097893,0.204347343,0.263619177,1
1480,-0.138097893,0.204347343,0.263619177,0
1501,-0.138097893,0.204347343,0.263619177,0
1528,-0.138097893,0.204347343,0.263619177,0
1546,-0.138097893,0.204347343,0.263619177,0
1590,-0.018475427,0.432329718,0.263619177,1
1616,0.084058114,0.627743182,0.263619177,1
1644,0.172920517,0.322898178,0.263619177,0
1666,0.172920517,0.322898178,0.556431815,1
1704,-0.138097893,0.056158799,0.556431815,1
1822,-0.138097893,0.056158799,0.556431815,0
1857,-0.138097893,0.056158799,0.556431815,0
1888,-0.138097893,0.056158799,0.556431815,0
1943,-0.138097893,0.056158799,0.556431815,0
1987,-0.138097893,0.056158799,0.784174978,1
2029,-0.138097893,0.056158799,0.419785917,1
2062,-0.138097893,0.056158799,0.618543587,1
2126,-0.412525901,-0.179199476,0.618543587,1
2253,-0.412525901,-0.179199476,0.618543587,0
2301,-0.412525901,-0.179199476,0.618543587,0
2324,-0.412525901,-0.179199476,0.618543587,1
2361,-0.412525901,-0.179199476,0.618543587,0
2400,-0.412525901,-0.179199476,0.618543587,0
2476,-0.412525901,-0.179199476,0.784174978,1
2502,-0.412525901,-0.179199476,0.503875701,0
2536,-0.310885898,-0.388406832,0.503875701,0
2562,-0.310885898,-0.388406832,0.654036028,1
2612,-0.310885898,-0.388406832,0.419785917,0
2662,-0.219944842,-0.575592361,0.419785917,0
2697,-0.219944842,-0.575592361,0.419785917,1
2770,-0.219944842,-0.575592361,0.419785917,0
2797,-0.219944842,-0.575592361,0.419785917,0
2855,-0.219944842,-0.575592361,0.419785917,0
2915,-0.219944842,-0.575592361,0.419785917,1
2965,-0.219944842,-0.575592361,0.419785917,0
3084,-0.138097893,-0.744059337,0.419785917,0
3107,-0.360253899,-0.896481839,0.419785917,1
3125,-0.279469897,-0.711727291,0.419785917,1
3159,-0.279469897,-0.711727291,0.556431815,1
3217,-0.279469897,-0.711727291,0.677001725,1
3286,-0.279469897,-0.711727291,0.677001725,0
3319,-0.279469897,-0.711727291,0.677001725,0
3341,-0.279469897,-0.711727291,0.677001725,0
3379,-0.279469897,-0.711727291,0.677001725,0
3484,-0.476161381,-0.852301403,0.677001725,1
3499,-0.476161381,-0.852301403,0.480517428,0
3535,-0.476161381,-0.852301403,0.592391262,1
3580,-0.476161381,-0.852301403,0.693077713,1
3620,-0.3972799,-0.684783919,0.693077713,1
3693,-0.3972799,-0.684783919,0.693077713,0
3724,-0.3972799,-0.684783919,0.693077713,0
3777,-0.3972799,-0.684783919,0.693077713,0
3923,-0.3972799,-0.684783919,0.523897078,0
3958,-0.324708938,-0.530667834,0.523897078,1
4018,-0.257720358,-0.388406832,0.523897078,1
4052,-0.257720358,-0.388406832,0.3700965,0
4230,-0.257720358,-0.388406832,0.3700965,0
4275,-0.257720358,-0.388406832,0.3700965,0
4331,-0.257720358,-0.388406832,0.3700965,0
4367,-0.257720358,-0.388406832,0.3700965,0
4420,-0.195693894,-0.256683682,0.3700965,1
4434,-0.195693894,-0.256683682,0.467314925,1
4462,-0.360253899,-0.388406832,0.467314925,1
4478,-0.298969484,-0.265768037,0.467314925,1
4589,-0.298969484,-0.265768037,0.467314925,0
4610,-0.298969484,-0.265768037,0.467314925,0
4630,-0.298969484,-0.265768037,0.467314925,0
4663,-0.298969484,-0.265768037,0.467314925,0
4769,-0.241770696,-0.151305162,0.467314925,1
4787,-0.38891919,-0.273680217,0.467314925,1
4805,-0.332484398,-0.166124016,0.467314925,1
4845,-0.332484398,-0.166124016,0.556431815,1
4889,-0.332484398,-0.166124016,0.556431815,0
4936,-0.332484398,-0.166124016,0.556431815,0
4966,-0.332484398,-0.166124016,0.556431815,0
4991,-0.332484398,-0.166124016,0.556431815,0
5132,-0.332484398,-0.166124016,0.419785917,0
5175,-0.279469897,-0.280633345,0.419785917,0
5202,-0.229573895,-0.179199476,0.419785917,1
5236,-0.360253899,-0.28679183,0.419785917,1
5303,-0.360253899,-0.28679183,0.419785917,0
5338,-0.360253899,-0.28679183,0.419785917,0
5369,-0.360253899,-0.28679183,0.419785917,1
5398,-0.360253899,-0.28679183,0.419785917,0
5432,-0.360253899,-0.28679183,0.419785917,0
5524,-0.360253899,-0.28679183,0.503875701,1
5557,-0.310885898,-0.190822107,0.503875701,1
5589,-0.264186437,-0.100039936,0.503875701,1
5626,-0.219944842,-0.014035774,0.503875701,1
5685,-0.219944842,-0.014035774,0.503875701,0
5715,-0.219944842,-0.014035774,0.503875701,0
5749,-0.219944842,-0.014035774,0.503875701,0
5773,-0.219944842,-0.014035774,0.503875701,1
5806,-0.219944842,-0.014035774,0.503875701,0
5944,-0.337468668,-0.114827982,0.503875701,1
5992,-0.449116302,-0.210580579,0.503875701,1
6010,-0.449116302,-0.210580579,0.379298244,0
6044,-0.403601413,-0.128173292,0.379298244,1
6064,-0.403601413,-0.128173292,0.263619177,0
6110,-0.403601413,-0.128173292,0.155917977,0
6143,-0.403601413,-0.128173292,0.237591387,1
6189,-0.360253899,-0.04969016,0.237591387,1
6217,-0.318922549,-0.140277177,0.237591387,0
6251,-0.318922549,-0.140277177,0.313995545,1
6288,-0.318922549,-0.140277177,0.214817071,0
6342,-0.279469897,-0.065086373,0.214817071,1
6363,-0.3800011,-0.151305162,0.214817071,1
6437,-0.3800011,-0.151305162,0.214817071,0
6460,-0.3800011,-0.151305162,0.214817071,1
6533,-0.3800011,-0.151305162,0.214817071,1
6572,-0.3800011,-0.151305162,0.214817071,0
6609,-0.3800011,-0.151305162,0.214817071,1
6653,-0.476161381,-0.233775308,0.214817071,1
6668,-0.476161381,-0.233775308,0.287280805,1
6701,-0.435881476,-0.312736086,0.287280805,0
6762,-0.435881476,-0.312736086,0.355481966,1
6852,-0.526870904,-0.388406832,0.355481966,1
6873,-0.526870904,-0.388406832,0.263619177,0
6911,-0.487200189,-0.460988976,0.263619177,0
6938,-0.449116302,-0.530667834,0.263619177,0
7050,-0.449116302,-0.530667834,0.263619177,0
7069,-0.449116302,-0.530667834,0.263619177,1
7092,-0.449116302,-0.530667834,0.263619177,0
7125,-0.449116302,-0.530667834,0.263619177,1
7179,-0.449116302,-0.530667834,0.263619177,1
7240,-0.449116302,-0.530667834,0.263619177,0
7272,-0.449116302,-0.530667834,0.263619177,0
7301,-0.449116302,-0.530667834,0.263619177,0
7335,-0.534493904,-0.597614187,0.263619177,1
7353,-0.616587753,-0.661985682,0.263619177,1
7441,-0.578218283,-0.723928063,0.263619177,0
7496,-0.656461908,-0.783576281,0.263619177,1
7526,-0.656461908,-0.783576281,0.328688652,1
7569,-0.618762707,-0.711727291,0.328688652,1
7675,-0.618762707,-0.711727291,0.328688652,0
7756,-0.618762707,-0.711727291,0.328688652,0
7774,-0.618762707,-0.711727291,0.328688652,1
7810,-0.618762707,-0.711727291,0.328688652,0
7869,-0.582409906,-0.642444335,0.328688652,1
7887,-0.547332642,-0.700382713,0.328688652,0
7910,-0.547332642,-0.700382713,0.390240859,1
7937,-0.620712666,-0.756323216,0.390240859,1
7974,-0.620712666,-0.756323216,0.448553475,1
8081,-0.620712666,-0.756323216,0.448553475,0
8100,-0.620712666,-0.756323216,0.448553475,0
8161,-0.620712666,-0.756323216,0.448553475,0
8181,-0.620712666,-0.756323216,0.448553475,0
8241,-0.586175262,-0.810367431,0.448553475,0
8271,-0.586175262,-0.810367431,0.503875701,1
8315,-0.656461908,-0.862610171,0.503875701,1
8337,-0.656461908,-0.862610171,0.419785917,0
8380,-0.656461908,-0.862610171,0.339798075,0
8436,-0.622470825,-0.913140036,0.339798075,0
8547,-0.622470825,-0.913140036,0.339798075,0
8576,-0.622470825,-0.913140036,0.339798075,0
8603,-0.622470825,-0.913140036,0.339798075,0
8650,-0.622470825,-0.913140036,0.339798075,1
8684,-0.622470825,-0.913140036,0.339798075,0
0,1.416994155,3.168118217,-2.859715628,1
24,1.416994155,-0.388406832,-2.859715628,0
52,1.416994155,-1.573915181,-2.859715628,0
91,1.416994155,-0.388406832,-2.859715628,1
123,1.416994155,-0.388406832,-2.859715628,0
177,1.416994155,-0.388406832,-2.859715628,0
254,1.416994155,-0.388406832,-2.859715628,1
307,1.416994155,-0.388406832,-2.859715628,1
346,1.416994155,-0.388406832,-2.859715628,0
371,1.416994155,-0.388406832,-2.859715628,0
461,1.416994155,-0.388406832,-2.859715628,0
488,1.416994155,-0.388406832,-2.859715628,1
520,1.416994155,-0.388406832,-2.859715628,1
596,1.416994155,-0.388406832,-1.037770325,1
622,1.416994155,-1.099711841,-1.037770325,0
662,1.416994155,-0.388406832,-1.037770325,1
685,1.416994155,-0.388406832,-1.493256651,0
747,1.416994155,-0.388406832,-1.766548446,0
880,1.416994155,-0.388406832,-1.766548446,1
925,1.416994155,-0.388406832,-1.766548446,1
968,1.416994155,-0.388406832,-1.766548446,0
994,1.416994155,-0.388406832,-1.766548446,1
1060,1.416994155,-0.388406832,-1.766548446,0
1106,1.416994155,-0.388406832,-1.766548446,0
1179,1.416994155,-0.388406832,-1.766548446,0
1219,1.416994155,-0.388406832,-1.766548446,1
1247,1.416994155,-0.388406832,-1.766548446,0
1315,1.416994155,-0.388406832,-1.766548446,0
1362,1.416994155,-0.388406832,-1.766548446,0
1398,1.416994155,-0.388406832,-1.766548446,0
1448,1.416994155,-0.388406832,-1.037770325,1
1482,1.416994155,-0.388406832,-0.517214524,1
1513,1.416994155,-0.388406832,-0.126797673,1
1548,1.416994155,-0.388406832,-0.430455224,0
1593,1.416994155,-0.896481839,-0.430455224,0
1618,1.416994155,-0.896481839,-0.126797673,1
1738,1.416994155,-0.896481839,-0.126797673,1
1763,1.416994155,-0.896481839,-0.126797673,1
1800,1.416994155,-0.896481839,-0.126797673,1
1822,1.416994155,-0.896481839,-0.126797673,0
1849,1.416994155,-0.896481839,-0.126797673,1
1893,1.416994155,-0.896481839,0.121649413,1
1926,1.416994155,-1.277538094,0.121649413,0
1952,0.725842134,-1.573915181,0.121649413,1
1974,0.794957336,-1.811016851,0.121649413,0
1997,0.794957336,-1.811016851,0.328688652,1
2031,0.851506137,-1.358368208,0.328688652,1
2132,0.851506137,-1.358368208,0.328688652,0
2167,0.851506137,-1.358368208,0.328688652,0
2197,0.851506137,-1.358368208,0.328688652,1
2242,0.851506137,-1.358368208,0.328688652,0
2279,0.851506137,-1.358368208,0.328688652,1
2304,0.851506137,-1.358368208,0.328688652,0
2354,0.898630139,-0.981161006,0.328688652,1
2379,0.898630139,-0.981161006,0.083426785,0
2423,0.938504294,-0.661985682,0.083426785,1
2458,0.528370128,-0.896481839,0.083426785,1
2486,0.172920517,-1.099711841,0.083426785,0
2517,0.172920517,-1.099711841,-0.126797673,0
2596,0.172920517,-1.099711841,0.055396857,1
2633,0.250675119,-0.832972463,0.055396857,1
2654,0.250675119,-0.832972463,0.214817071,1
2805,0.250675119,-0.832972463,0.214817071,0
2823,0.250675119,-0.832972463,0.214817071,1
2849,0.250675119,-0.832972463,0.214817071,0
2904,0.250675119,-0.832972463,0.214817071,0
2923,0.250675119,-0.832972463,0.214817071,0
2940,0.250675119,-0.832972463,0.214817071,1
2990,0.250675119,-0.832972463,0.214817071,1
3030,0.250675119,-0.832972463,0.214817071,1
3334,0.319282121,-0.597614187,0.214817071,1
3352,0.380266123,-0.783576281,0.214817071,0
3394,0.434830756,-0.575592361,0.214817071,1
3414,0.483938926,-0.388406832,0.214817071,1
3442,0.528370128,-0.219048496,0.214817071,1
3496,0.528370128,-0.219048496,0.214817071,0
3521,0.528370128,-0.219048496,0.214817071,0
3585,0.528370128,-0.219048496,0.214817071,0
3636,0.528370128,-0.219048496,0.214817071,1
3671,0.528370128,-0.219048496,0.214817071,1
3702,0.528370128,-0.219048496,0.214817071,0
3744,0.528370128,-0.219048496,0.214817071,0
3777,0.568762129,-0.065086373,0.214817071,1
3800,0.568762129,-0.065086373,0.355481966,1
3848,0.568762129,-0.065086373,0.176859877,0
3915,0.605641782,-0.233775308,0.176859877,0
3960,0.605641782,-0.233775308,0.304715688,1
4006,0.639448131,-0.388406832,0.304715688,0
4045,0.670549972,-0.530667834,0.304715688,0
4086,0.699259364,-0.388406832,0.304715688,1
4110,0.699259364,-0.388406832,0.146494122,0
4154,0.699259364,-0.388406832,0.003341277,0
4276,0.699259364,-0.388406832,0.003341277,0
4296,0.699259364,-0.388406832,0.003341277,0
4366,0.699259364,-0.388406832,0.003341277,0
4391,0.699259364,-0.388406832,0.003341277,1
4435,0.699259364,-0.388406832,0.003341277,0
4486,0.699259364,-0.388406832,0.121649413,1
4513,0.699259364,-0.388406832,-0.007975154,0
4546,0.725842134,-0.256683682,-0.007975154,1
4574,0.725842134,-0.256683682,-0.126797673,0
4612,0.725842134,-0.256683682,-0.236114392,0
4652,0.750526134,-0.134369328,-0.236114392,1
4672,0.750526134,-0.134369328,-0.126797673,1
4714,0.77350779,-0.020490447,-0.126797673,1
4827,0.77350779,-0.020490447,-0.126797673,0
4857,0.77350779,-0.020490447,-0.126797673,1
4986,0.77350779,-0.020490447,-0.126797673,0
5006,0.77350779,-0.020490447,-0.126797673,1
5112,0.77350779,-0.020490447,-0.126797673,0
5134,0.77350779,-0.020490447,-0.126797673,0
5161,0.77350779,-0.020490447,-0.126797673,0
5215,0.794957336,0.085796508,-0.126797673,1
5236,0.794957336,0.085796508,-0.02557849,1
5283,0.794957336,0.085796508,-0.126797673,0
5319,0.81502304,-0.044226988,-0.126797673,0
5348,0.81502304,-0.044226988,-0.221036224,0
5384,0.833834637,-0.166124016,-0.221036224,0
5489,0.833834637,-0.166124016,-0.221036224,0
5513,0.833834637,-0.166124016,-0.221036224,0
5530,0.833834637,-0.166124016,-0.221036224,0
5573,0.833834637,-0.166124016,-0.221036224,0
5712,0.851506137,-0.065086373,-0.221036224,1
5732,0.851506137,-0.065086373,-0.308992204,0
5767,0.868138138,0.03000788,-0.308992204,1
5785,0.883819738,-0.083561828,-0.308992204,0
5816,0.898630139,0.006762618,-0.308992204,1
5882,0.912639977,0.092204661,-0.308992204,1
5948,0.912639977,0.092204661,-0.308992204,0
5966,0.912639977,0.092204661,-0.308992204,1
6000,0.912639977,0.092204661,-0.308992204,0
6041,0.912639977,0.092204661,-0.308992204,0
6065,0.912639977,0.092204661,-0.308992204,0
6109,0.912639977,0.092204661,-0.391273604,0
6166,0.925912455,0.173149755,-0.391273604,1
6193,0.925912455,0.173149755,-0.297605046,1
6248,0.938504294,0.249943818,-0.297605046,1
6268,0.938504294,0.249943818,-0.209613369,1
6382,0.938504294,0.249943818,-0.209613369,0
6417,0.938504294,0.249943818,-0.209613369,0
6441,0.938504294,0.249943818,-0.209613369,1
6489,0.938504294,0.249943818,-0.209613369,1
6529,0.938504294,0.249943818,-0.209613369,0
6566,0.938504294,0.249943818,-0.209613369,1
6594,0.938504294,0.249943818,-0.209613369,0
6630,0.938504294,0.249943818,-0.209613369,1
6693,0.938504294,0.249943818,-0.209613369,1
6742,0.95046654,0.322898178,-0.209613369,1
6766,0.961845263,0.392293789,-0.209613369,1
6798,0.972682141,0.289026511,-0.209613369,0
6822,0.972682141,0.289026511,-0.287557553,0
6855,0.972682141,0.289026511,-0.361047784,0
6923,0.972682141,0.289026511,-0.430455224,0
7072,0.972682141,0.289026511,-0.430455224,1
7110,0.972682141,0.289026511,-0.430455224,0
7149,0.972682141,0.289026511,-0.430455224,0
7174,0.972682141,0.289026511,-0.430455224,1
7252,0.972682141,0.289026511,-0.49611091,0
7289,0.983014979,0.355982132,-0.49611091,1
7307,0.992878142,0.258234086,-0.49611091,0
7347,1.002302942,0.322898178,-0.49611091,1
7372,1.011317968,0.384750788,-0.49611091,1
7395,1.011317968,0.384750788,-0.414473248,1
7524,1.011317968,0.384750788,-0.414473248,1
7558,1.011317968,0.384750788,-0.414473248,0
7571,1.011317968,0.384750788,-0.414473248,0
7589,1.011317968,0.384750788,-0.414473248,0
7614,1.011317968,0.384750788,-0.414473248,1
7637,1.011317968,0.384750788,-0.414473248,1
7680,1.011317968,0.384750788,-0.414473248,0
7699,1.011317968,0.384750788,-0.414473248,1
7728,1.011317968,0.384750788,-0.414473248,0
7762,1.011317968,0.384750788,-0.414473248,0
7806,1.019949377,0.443971371,-0.414473248,1
7839,1.028221143,0.352535887,-0.414473248,0
7870,1.028221143,0.352535887,-0.47717177,0
7908,1.036155286,0.264832463,-0.47717177,0
7955,1.036155286,0.264832463,-0.536735367,0
8062,1.036155286,0.264832463,-0.536735367,0
8111,1.036155286,0.264832463,-0.536735367,0
8146,1.036155286,0.264832463,-0.536735367,1
8181,1.036155286,0.264832463,-0.536735367,0
8220,1.036155286,0.264832463,-0.536735367,0
8279,1.036155286,0.264832463,-0.593393422,0
8321,1.043772063,0.180637176,-0.593393422,0
8408,1.051090143,0.099743665,-0.593393422,0
8514,1.051090143,0.099743665,-0.593393422,1
8547,1.051090143,0.099743665,-0.593393422,0
8590,1.051090143,0.099743665,-0.593393422,0
8619,1.051090143,0.099743665,-0.593393422,1
8666,1.051090143,0.099743665,-0.593393422,0
8694,1.051090143,0.099743665,-0.593393422,0
8832,1.051090143,0.099743665,-0.647353474,0
8867,1.058126759,0.021961443,-0.647353474,0
8891,1.058126759,0.021961443,-0.698803757,0
8925,1.064897842,0.081322892,-0.698803757,1
8951,1.064897842,0.081322892,-0.623691847,1
9010,1.064897842,0.081322892,-0.551918244,1
9059,1.071418144,0.138485768,-0.551918244,1
9086,1.077701344,0.193569994,-0.551918244,1
9144,1.077701344,0.193569994,-0.551918244,0
9171,1.077701344,0.193569994,-0.551918244,0
9195,1.077701344,0.193569994,-0.551918244,0
9255,1.077701344,0.193569994,-0.551918244,0
9295,1.077701344,0.193569994,-0.602087752,0
9337,1.083760144,0.119668175,-0.602087752,0
9362,1.083760144,0.119668175,-0.533828007,1
9412,1.083760144,0.119668175,-0.468412418,1
9445,1.083760144,0.119668175,-0.405666852,1
9487,1.089606355,0.173149755,-0.405666852,1
9605,1.089606355,0.173149755,-0.405666852,0
9639,1.089606355,0.173149755,-0.405666852,0
9679,1.089606355,0.173149755,-0.405666852,0
9718,1.089606355,0.173149755,-0.405666852,1
9755,1.089606355,0.173149755,-0.405666852,0
9833,1.089606355,0.173149755,-0.34543111,1
9869,1.089606355,0.173149755,-0.287557553,1
9911,1.095250972,0.224787142,-0.287557553,1
9933,1.100704247,0.27467411,-0.287557553,1
10030,1.100704247,0.27467411,-0.287557553,0
10084,1.100704247,0.27467411,-0.287557553,1
10130,1.100704247,0.27467411,-0.287557553,1
10157,1.100704247,0.27467411,-0.287557553,0
10181,1.100704247,0.27467411,-0.287557553,0
10216,1.100704247,0.27467411,-0.287557553,1
10260,1.100704247,0.27467411,-0.287557553,0
10295,1.100704247,0.27467411,-0.287557553,0
10320,1.100704247,0.27467411,-0.287557553,0
10358,1.100704247,0.27467411,-0.231909902,1
10396,1.105975745,0.204347343,-0.231909902,0
10419,1.111074408,0.136326372,-0.231909902,0
10456,1.111074408,0.136326372,-0.178362163,1
10502,1.015680078,0.070499626,-0.178362163,1
10532,1.022050143,0.119668175,-0.178362163,1
10633,1.022050143,0.119668175,-0.178362163,0
10651,1.022050143,0.119668175,-0.178362163,0
10681,1.022050143,0.119668175,-0.178362163,0
10718,1.022050143,0.119668175,-0.178362163,0
10791,1.028221143,0.167300207,-0.178362163,1
10820,1.028221143,0.167300207,-0.126797673,1
10853,1.034202266,0.213466638,-0.126797673,1
10876,0.94575414,0.1504606,-0.126797673,1
10981,0.94575414,0.1504606,-0.126797673,0
10998,0.94575414,0.1504606,-0.126797673,0
11039,0.94575414,0.1504606,-0.126797673,0
11056,0.94575414,0.1504606,-0.126797673,1
11090,0.94575414,0.1504606,-0.126797673,0
11124,0.952787573,0.195500266,-0.126797673,1
11148,0.952787573,0.195500266,-0.176487091,0
11196,0.952787573,0.195500266,-0.224401886,0
11232,0.959614141,0.134611558,-0.224401886,0
11260,0.966242837,0.178575422,-0.224401886,1
11302,0.972682141,0.119668175,-0.224401886,0
11405,0.972682141,0.119668175,-0.224401886,0
11424,0.972682141,0.119668175,-0.224401886,0
11447,0.972682141,0.119668175,-0.224401886,0
11492,0.972682141,0.119668175,-0.224401886,0
0,-4.803374034,-3.94493188,-2.859715628,0
35,-4.803374034,-3.94493188,-2.859715628,0
57,-4.803374034,-3.94493188,-2.859715628,0
85,-4.803374034,-3.94493188,-2.859715628,0
160,1.416994155,3.168118217,-2.859715628,1
185,1.416994155,3.168118217,-2.859715628,1
209,1.416994155,0.797101518,-2.859715628,0
242,1.416994155,0.797101518,-2.859715628,0
320,1.416994155,-0.388406832,-2.859715628,0
354,1.416994155,-0.388406832,-2.859715628,1
388,1.416994155,-0.388406832,-2.859715628,0
404,1.416994155,-0.388406832,-2.859715628,0
434,1.416994155,-0.388406832,-2.859715628,1
493,1.416994155,-0.388406832,-2.859715628,0
531,1.416994155,-0.388406832,-2.859715628,0
636,1.416994155,0.322898178,-2.859715628,1
680,1.416994155,0.322898178,-0.126797673,1
739,1.416994155,0.797101518,-0.126797673,1
765,1.416994155,0.119668175,-0.126797673,0
788,1.416994155,0.50072443,-0.126797673,1
813,1.416994155,0.797101518,-0.126797673,1
840,1.416994155,0.797101518,-0.126797673,1
860,1.416994155,0.797101518,-0.126797673,1
897,1.416994155,0.797101518,-0.126797673,1
923,1.416994155,0.797101518,-0.126797673,1
1019,1.416994155,1.034203188,-0.126797673,1
1036,1.416994155,1.034203188,0.784174978,1
1084,1.416994155,0.581554545,0.784174978,0
1107,1.416994155,0.581554545,-0.126797673,0
1161,1.416994155,0.797101518,-0.126797673,1
1189,1.416994155,0.797101518,-0.673381264,0
1242,1.416994155,0.432329718,-0.673381264,0
1271,1.416994155,0.119668175,-0.673381264,0
1308,1.416994155,0.119668175,-0.673381264,1
1340,1.416994155,0.119668175,-0.673381264,0
1363,1.416994155,0.119668175,-0.673381264,0
1397,1.416994155,0.119668175,-0.673381264,0
1436,1.416994155,0.119668175,-0.673381264,0
1537,1.416994155,0.119668175,-1.037770325,0
1589,1.416994155,0.322898178,-1.037770325,1
1615,1.416994155,0.50072443,-1.037770325,1
1647,1.416994155,0.50072443,-1.298048225,0
1688,1.416994155,0.239215236,-1.298048225,0
1714,1.416994155,0.401932068,-1.298048225,1
1738,1.089606355,0.173149755,-1.298048225,1
1772,1.105975745,-0.032754327,-1.298048225,0
